Utility ID,Generator ID,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned,time
195,1,Birmingham,AL,35291,195,0.6,2021
195,1,Gulfport,MS,39501,12686,0.4,2021
195,2,Birmingham,AL,35291,195,0.6,2021
195,2,Gulfport,MS,39501,12686,0.4,2021
195,1,Birmingham,AL,35291,195,0.5,2021
195,1,Atlanta,GA,30302,7140,0.5,2021
195,2,Birmingham,AL,35291,195,0.5,2021
195,2,Atlanta,GA,30302,7140,0.5,2021
195,3,Birmingham,AL,35291,195,0.5,2021
195,3,Atlanta,GA,30302,7140,0.5,2021
195,GT4,Birmingham,AL,35291,195,0.5,2021
195,GT4,Atlanta,GA,30302,7140,0.5,2021
195,ST4,Birmingham,AL,35291,195,0.5,2021
195,ST4,Atlanta,GA,30302,7140,0.5,2021
3265,1,Pineville,LA,71361,3265,0.5,2021
3265,1,Longview,TX,75604,13670,0.0586,2021
3265,1,Edmond,OK,73083,14077,0.039,2021
3265,1,Tulsa,OK,74119,17698,0.4024,2021
8245,2,Hastings,NE,68902,8245,0.1591,2021
8245,2,Nebraska City,NE,68410,13334,0.0455,2021
8245,2,Lincoln,NE,68512,21352,0.3636,2021
8245,2,Madison,SD,57042,40604,0.3636,2021
8245,2,Grand Island,NE,68802,40606,0.0682,2021
3522,1,Anchorage,AK,99501,599,0.533,2021
3522,1,Anchorage,AK,99519,3522,0.3,2021
3522,1,Palmer,AK,99645,11824,0.167,2021
3522,2,Anchorage,AK,99501,599,0.533,2021
3522,2,Anchorage,AK,99519,3522,0.3,2021
3522,2,Palmer,AK,99645,11824,0.167,2021
213,1,Anchorage,AK,99503,253,1,2021
213,2,Anchorage,AK,99503,253,1,2021
213,3,Anchorage,AK,99503,253,1,2021
803,4,Portland,OR,97232,14354,1,2021
803,GT21,Imperial,CA,92251,9216,1,2021
803,ST1,Imperial,CA,92251,9216,1,2021
814,2,Little Rock,AR,72201,25251,1,2021
9617,1,Jacksonville,FL,32202,9617,1,2021
9617,2,Miami,FL,33102,6452,0.2,2021
9617,2,Jacksonville,FL,32202,9617,0.8,2021
20893,1,Topeka,KS,66615,9961,0.06,2021
20893,1,Kansas City,MO,64105,10000,0.94,2021
54802,BAT3,Moss Landing,CA,95039,64803,1,2021
13584,1,Princenton,NJ,8540,13377,1,2021
13584,2,Princenton,NJ,8540,13377,1,2021
13584,3,Princenton,NJ,8540,13377,1,2021
13584,4,Princenton,NJ,8540,13377,1,2021
23693,3,Rosemead,CA,91770,34505,1,2021
23693,4,Rosemead,CA,91770,34505,1,2021
11181,CT1,Boston,MA,2116,65022,1,2021
11181,CT2,Boston,MA,2116,65022,1,2021
11181,CT3,Boston,MA,2116,65022,1,2021
11181,CT4,Boston,MA,2116,65022,1,2021
11181,CT5,Long Beach,CA,90802,11181,1,2021
11181,CT5,Princenton,NJ,8540,13377,0.5,2021
11181,CT6,Irving,TX,75039,5504,0.5,2021
11181,CT6,Princenton,NJ,8540,13377,0.5,2021
11181,CT7,Irving,TX,75039,5504,0.5,2021
11181,CT7,Princenton,NJ,8540,13377,0.5,2021
11181,ST8,Irving,TX,75039,5504,0.5,2021
11181,ST8,Princenton,NJ,8540,13377,0.5,2021
11181,ST9,Irving,TX,75039,5504,0.5,2021
11181,ST9,Princenton,NJ,8540,13377,0.5,2021
17609,2,Riverside,CA,92501,16088,0.0179,2021
17609,2,San Diego,CA,92123,16609,0.2,2021
17609,2,Rosemead,CA,91770,17609,0.7821,2021
17609,3,Riverside,CA,92501,16088,0.0179,2021
17609,3,San Diego,CA,92123,16609,0.2,2021
17609,3,Rosemead,CA,91770,17609,0.7821,2021
19281,1,Modesto,CA,95352,12745,0.3154,2021
19281,1,Turlock,CA,95380,19281,0.6846,2021
19281,2,Modesto,CA,95352,12745,0.3154,2021
19281,2,Turlock,CA,95380,19281,0.6846,2021
19281,3,Modesto,CA,95352,12745,0.3154,2021
19281,3,Turlock,CA,95380,19281,0.6846,2021
19281,4,Modesto,CA,95352,12745,0.3154,2021
19281,4,Turlock,CA,95380,19281,0.6846,2021
3255,1,Denver,CO,80225,2518,0.45,2021
3255,1,Sacramento,CA,95821,3255,0.55,2021
3255,2,Denver,CO,80225,2518,0.45,2021
3255,2,Sacramento,CA,95821,3255,0.55,2021
3255,3,Denver,CO,80225,2518,0.45,2021
3255,3,Sacramento,CA,95821,3255,0.55,2021
3255,4,Denver,CO,80225,2518,0.45,2021
3255,4,Sacramento,CA,95821,3255,0.55,2021
3255,5,Denver,CO,80225,2518,0.45,2021
3255,5,Sacramento,CA,95821,3255,0.55,2021
3255,6,Denver,CO,80225,2518,0.45,2021
3255,6,Sacramento,CA,95821,3255,0.55,2021
3255,7,Denver,CO,80225,2518,0.45,2021
3255,7,Sacramento,CA,95821,3255,0.55,2021
3255,8,Denver,CO,80225,2518,0.45,2021
3255,8,Sacramento,CA,95821,3255,0.55,2021
15466,3,Glenwood Springs,CO,81601,8773,0.08,2021
15466,3,Sedalia,CO,80135,9336,0.2533,2021
15466,3,Denver,CO,80202,15466,0.6667,2021
57301,1,Denver,CO,80225,2518,1,2021
57301,2,Denver,CO,80225,2518,1,2021
8751,ARPA,Lamar,CO,81052,712,0.87,2021
8751,ARPA,Holly,CO,81047,8751,0.13,2021
8751,CAT,Lamar,CO,81052,712,0.87,2021
8751,CAT,Holly,CO,81047,8751,0.13,2021
10633,5,Lamar,CO,81052,712,1,2021
10633,6,Lamar,CO,81052,712,1,2021
10633,T4,Lamar,CO,81052,712,1,2021
19204,5,Lamar,CO,81052,712,1,2021
19204,6,Lamar,CO,81052,712,1,2021
19204,7,Lamar,CO,81052,712,1,2021
15466,1,Portland,OR,97232,14354,0.245,2021
15466,1,Denver,CO,80202,15466,0.755,2021
15466,2,Portland,OR,97232,14354,0.126,2021
15466,2,Denver,CO,80202,15466,0.374,2021
15466,2,Phoenix,AZ,85072,16572,0.5,2021
16534,1,Trowbridge,CA,95659,42741,1,2021
16534,1,Sacramento,CA,95852,21478,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,3,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,3,New Milford,CT,6776,54897,1,2021
54895,4,New Milford,CT,6776,54897,1,2021
54895,5,New Milford,CT,6776,54897,1,2021
54895,6,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,3,New Milford,CT,6776,54897,1,2021
54895,4,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,3,New Milford,CT,6776,54897,1,2021
54895,4,New Milford,CT,6776,54897,1,2021
54895,5,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,10,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,1,New Milford,CT,6776,54897,1,2021
54895,2,New Milford,CT,6776,54897,1,2021
54895,3,New Milford,CT,6776,54897,1,2021
4426,11,Rocky Hill,CT,6067,60166,1,2021
4426,12,Rocky Hill,CT,6067,60166,1,2021
4426,13,Rocky Hill,CT,6067,60166,1,2021
4426,14,Rocky Hill,CT,6067,60166,1,2021
14610,1,Orlando,FL,32819,6567,0.2663,2021
14610,1,Kissimmee,FL,34742,10376,0.0482,2021
14610,1,Orlando,FL,32802,14610,0.6855,2021
14610,2,Orlando,FL,32819,6567,0.2841,2021
14610,2,Orlando,FL,32802,14610,0.7159,2021
5221,3,Waterford,CT,6385,5221,0.9347,2021
5221,3,Colchester,VT,5446,7601,0.0173,2021
5221,3,Ludlow,MA,1056,11806,0.048,2021
2548,1,Burlington,VT,5401,2548,0.5,2021
2548,1,Colchester,VT,5446,7601,0.31,2021
2548,1,Waterbury Center,VT,5677,19780,0.19,2021
9332,1,Dagsboro?,DE,19939,34540,1,2021
9332,10,Dagsboro?,DE,19939,34540,1,2021
9332,2,Dagsboro?,DE,19939,34540,1,2021
9332,3,Dagsboro?,DE,19939,34540,1,2021
9332,4,Dagsboro?,DE,19939,34540,1,2021
54899,1,Dover,DE,19901,5335,1,2021
54899,2,Dover,DE,19901,5335,1,2021
54899,3,Dover,DE,19901,5335,1,2021
6455,3,St. Petersburg,FL,33733,6455,0.9178,2021
6455,3,Orlando,FL,32802,14610,0.016,2021
6455,3,Tampa,FL,33618,21554,0.017,2021
6455,3,,,,99996,0.0492,2021
7140,1,Dalton,GA,30720,4744,0.016,2021
7140,1,Atlanta,GA,30302,7140,0.457,2021
7140,1,Atlanta,GA,30328,13100,0.227,2021
7140,1,Tucker,GA,30084,13994,0.3,2021
7140,2,Dalton,GA,30720,4744,0.016,2021
7140,2,Atlanta,GA,30302,7140,0.457,2021
7140,2,Atlanta,GA,30328,13100,0.227,2021
7140,2,Tucker,GA,30084,13994,0.3,2021
7140,3,Dalton,GA,30720,4744,0.016,2021
7140,3,Atlanta,GA,30302,7140,0.457,2021
7140,3,Atlanta,GA,30328,13100,0.227,2021
7140,3,Tucker,GA,30084,13994,0.3,2021
7140,4,Dalton,GA,30720,4744,0.016,2021
7140,4,Atlanta,GA,30302,7140,0.457,2021
7140,4,Atlanta,GA,30328,13100,0.227,2021
7140,4,Tucker,GA,30084,13994,0.3,2021
6909,6,St. Petersburg,FL,33733,6455,1,2021
10623,3,Lakeland,FL,33801,10623,0.6,2021
10623,3,Orlando,FL,32802,14610,0.4,2021
10623,PV6,Juno Beach,FL,33408,64780,1,2021
14610,A,Orlando,FL,32819,6567,0.39,2021
14610,A,Kissimmee,FL,34742,10376,0.122,2021
14610,A,Orlando,FL,32802,14610,0.488,2021
14610,B,Orlando,FL,32819,6567,0.39,2021
14610,B,Kissimmee,FL,34742,10376,0.122,2021
14610,B,Orlando,FL,32802,14610,0.488,2021
14610,C,Orlando,FL,32819,6567,0.21,2021
14610,C,Orlando,FL,32802,14610,0.79,2021
14610,D,Orlando,FL,32819,6567,0.21,2021
14610,D,Orlando,FL,32802,14610,0.79,2021
14610,1,St Cloud,FL,34769,17867,1,2021
14610,2,St Cloud,FL,34769,17867,1,2021
14610,3,St Cloud,FL,34769,17867,1,2021
14610,4,St Cloud,FL,34769,17867,1,2021
14610,6,St Cloud,FL,34769,17867,1,2021
14610,7,St Cloud,FL,34769,17867,1,2021
14610,8,St Cloud,FL,34769,17867,1,2021
62042,CLIP,Carpinteria,CA,93013,54754,1,2021
55951,1,Des Moines,IA,50303,12341,0.25,2021
55951,1,Warrenville,IL,60555,55951,0.75,2021
55951,2,Des Moines,IA,50303,12341,0.25,2021
55951,2,Warrenville,IL,60555,55951,0.75,2021
5748,1,Collinsville,IL,62234,520,0.8,2021
5748,1,Lexington,KY,40507,10171,0.2,2021
5748,2,Collinsville,IL,62234,520,0.8,2021
5748,2,Lexington,KY,40507,10171,0.2,2021
5748,3,Collinsville,IL,62234,520,0.8,2021
5748,3,Lexington,KY,40507,10171,0.2,2021
5748,4,Collinsville,IL,62234,520,0.8,2021
5748,4,Lexington,KY,40507,10171,0.2,2021
5748,5,Collinsville,IL,62234,520,0.8,2021
5748,5,Lexington,KY,40507,10171,0.2,2021
5748,6,Collinsville,IL,62234,520,0.8,2021
5748,6,Lexington,KY,40507,10171,0.2,2021
57280,1,Bethesda,MD,20814,21581,1,2021
57280,2,Bethesda,MD,20814,21581,1,2021
14624,1,P.O. Box 188 Quincy,WA,98848,42652,0.3333,2021
14624,1,Othello,WA,99344,42653,0.3333,2021
14624,1,Pasco,WA,99301,42654,0.3334,2021
12341,3,Atlantic,IA,50022,965,0.025,2021
12341,3,Cedar Falls,IA,50613,3203,0.031,2021
12341,3,Cedar Rapids,IA,52406,3258,0.115,2021
12341,3,Humboldt,IA,50548,4363,0.038,2021
12341,3,Des Moines,IA,50303,12341,0.791,2021
12341,4,Alta,IA,51002,405,0.0014,2021
12341,4,Cedar Falls,IA,50613,3203,0.0214,2021
12341,4,Cedar Rapids,IA,52406,3258,0.0955,2021
12341,4,Humboldt,IA,50548,4363,0.056,2021
12341,4,Eldridge,IA,52748,5742,0.0053,2021
12341,4,Lincoln,NE,68526,11018,0.1266,2021
12341,4,Des Moines,IA,50303,12341,0.5966,2021
12341,4,Montezuma,IN,47862,12840,0.0042,2021
12341,4,New Hampton,IA,50659,13444,0.0056,2021
12341,4,Spencer,IA,51301,17783,0.0114,2021
12341,4,Sumner,IA,50670,18301,0.0014,2021
12341,4,Waverly,IA,50677,20214,0.004,2021
12341,4,West Bend,IA,50597,20364,0.0014,2021
12341,4,Lincoln,NE,68512,21352,0.0692,2021
12341,3,Cedar Rapids,IA,52406,9162,0.28,2021
12341,3,Des Moines,IA,50303,12341,0.72,2021
4363,2,Bismarck,ND,58503,1307,0.5,2021
4363,2,Humboldt,IA,50548,4363,0.5,2021
10000,1,Kansas City,MO,64105,10000,0.5,2021
10000,1,Topeka,KS,66612,10005,0.5,2021
10000,2,Kansas City,MO,64105,10000,0.5,2021
10000,2,Topeka,KS,66612,10005,0.5,2021
10171,5,Lexington,KY,40507,10171,0.47,2021
10171,5,Louisville,KY,40202,11249,0.53,2021
10171,6,Lexington,KY,40507,10171,0.62,2021
10171,6,Louisville,KY,40202,11249,0.38,2021
10171,7,Lexington,KY,40507,10171,0.62,2021
10171,7,Louisville,KY,40202,11249,0.38,2021
10171,SOLAR,Lexington,KY,40507,10171,0.61,2021
10171,SOLAR,Louisville,KY,40202,11249,0.39,2021
11249,7A,Lexington,KY,40507,10171,0.78,2021
11249,7A,Louisville,KY,40202,11249,0.22,2021
11249,7B,Lexington,KY,40507,10171,0.78,2021
11249,7B,Louisville,KY,40202,11249,0.22,2021
11249,7S,Lexington,KY,40507,10171,0.78,2021
11249,7S,Louisville,KY,40202,11249,0.22,2021
11249,13,Lexington,KY,40507,10171,0.47,2021
11249,13,Louisville,KY,40202,11249,0.53,2021
1692,1,Henderson,KY,42420,8449,1,2021
1692,2,Henderson,KY,42420,8449,1,2021
11241,5A,Baton Rouge,LA,70821,6088,1,2021
11241,1,Houston,TX,77252,4273,0.361,2021
11241,1,Lake Charles,LA,70602,7168,0.495,2021
11241,1,Jefferson,LA,70121,11241,0.01,2021
11241,1,Houston,TX,77079,34636,0.134,2021
11241,2,Houston,TX,77252,4273,0.361,2021
11241,2,Lake Charles,LA,70602,7168,0.495,2021
11241,2,Jefferson,LA,70121,11241,0.01,2021
11241,2,Houston,TX,77079,34636,0.134,2021
11241,6,Jefferson,LA,70121,11241,0.4025,2021
11241,6,Nacogdoches,TX,75961,39347,0.091,2021
11241,6,Nacogdoches,TX,75964,40233,0.1,2021
11241,6,The Woodlands,TX,77380,55937,0.2975,2021
11241,6,The Woodlands,TX,77380,58235,0.109,2021
26253,1,Morgan City,LA,70380,12927,1,2021
26253,2,Morgan City,LA,70380,12927,1,2021
26253,3,Morgan City,LA,70380,12927,1,2021
26253,4,Morgan City,LA,70380,12927,1,2021
26253,1,Plaquemine,LA,70764,15137,1,2021
26253,2,Plaquemine,LA,70764,15137,1,2021
26253,8,Rayne,LA,70578,15728,1,2021
26253,9,Rayne,LA,70578,15728,1,2021
31719,4,Colchester,VT,5446,7601,0.0292,2021
31719,4,Lyndonville,VT,5851,11359,0.0003,2021
31719,4,Ludlow,MA,1056,11806,0.0367,2021
31719,4,Manchester,NH,3101,15472,0.0314,2021
31719,4,Juno Beach,FL,33408,31719,0.8434,2021
31719,4,Warrenville,IL,60555,55951,0.059,2021
19830,10,Vienna,MD,21869,34400,1,2021
19830,8,Vienna,MD,21869,34400,1,2021
12653,3,Houston,TX,77056,64576,1,2021
12653,4,Houston,TX,77056,64576,1,2021
12653,GT2,Houston,TX,77056,64576,1,2021
12653,GT3,Houston,TX,77056,64576,1,2021
12653,GT4,Houston,TX,77056,64576,1,2021
12653,GT5,Houston,TX,77056,64576,1,2021
12653,GT6,Houston,TX,77056,64576,1,2021
12653,GT1,Houston,TX,77056,64575,1,2021
12653,GT2,Houston,TX,77056,64575,1,2021
12653,GT3,Houston,TX,77056,64575,1,2021
61708,1,Sandwich,MA,2563,64283,1,2021
61708,2,Sandwich,MA,2563,64283,1,2021
61708,3,Sandwich,MA,2563,64284,1,2021
13206,10,,,,99999,1,2021
13206,11,,,,99999,1,2021
13206,12,Brooklyn,NY,11201,13433,1,2021
13206,13,Brooklyn,NY,11201,13433,1,2021
13206,14,,,,99999,1,2021
13206,15,,,,99999,1,2021
13206,16,,,,99999,1,2021
13206,17,,,,99999,1,2021
13206,18,Brooklyn,NY,11201,13433,1,2021
13206,19,Brooklyn,NY,11201,13433,1,2021
13206,20,Brooklyn,NY,11201,13433,1,2021
59928,1,Salem,MA,1970,58225,1,2021
59928,2,Salem,MA,1970,58225,1,2021
59928,3,Salem,MA,1970,58225,1,2021
59928,4,Salem,MA,1970,58225,1,2021
8776,1,Springfield,MA,1101,17949,1,2021
8776,2,Springfield,MA,1101,17949,1,2021
8776,3,Springfield,MA,1101,17949,1,2021
2144,CC2,East Braintree,MA,2184,2144,0.9249,2021
2144,CC2,Hingham,MA,2043,8796,0.023,2021
2144,CC2,North Attleborough,MA,2760,13679,0.0521,2021
2144,CC3,East Braintree,MA,2184,2144,0.9249,2021
2144,CC3,Hingham,MA,2043,8796,0.023,2021
2144,CC3,North Attleborough,MA,2760,13679,0.0521,2021
2144,WAT1,East Braintree,MA,2184,2144,0.3,2021
2144,WAT1,Chicopee,MA,1021,3477,0.1,2021
2144,WAT1,Concord,MA,1742,4147,0.0875,2021
2144,WAT1,Hingham,MA,2043,8796,0.1,2021
2144,WAT1,Plymouth,NH,3264,13441,0.1125,2021
2144,WAT1,Reading,MA,1867,15748,0.1,2021
2144,WAT1,Taunton,MA,2780,18488,0.1,2021
2144,WAT1,Wellesley Hills,MA,2481,20310,0.1,2021
2144,WAT2,East Braintree,MA,2184,2144,0.3,2021
2144,WAT2,Chicopee,MA,1021,3477,0.1,2021
2144,WAT2,Concord,MA,1742,4147,0.0875,2021
2144,WAT2,Hingham,MA,2043,8796,0.1,2021
2144,WAT2,Plymouth,NH,3264,13441,0.1125,2021
2144,WAT2,Reading,MA,1867,15748,0.1,2021
2144,WAT2,Taunton,MA,2780,18488,0.1,2021
2144,WAT2,Wellesley Hills,MA,2481,20310,0.1,2021
18488,9A,Hudson,MA,1749,8973,0.0454,2021
18488,9A,North Attleborough,MA,2760,13679,0.0909,2021
18488,9A,Taunton,MA,2780,18488,0.8637,2021
18488,CA9,Hudson,MA,1749,8973,0.0454,2021
18488,CA9,North Attleborough,MA,2760,13679,0.0909,2021
18488,CA9,Taunton,MA,2780,18488,0.8637,2021
4254,3,Jackson,MI,49201,4254,0.9331,2021
4254,3,Cadillac,MI,49601,20910,0.0189,2021
4254,3,Lansing,MI,48917,40582,0.048,2021
4254,1,Jackson,MI,49201,4254,0.51,2021
4254,1,Detroit,MI,48226,5109,0.49,2021
4254,2,Jackson,MI,49201,4254,0.51,2021
4254,2,Detroit,MI,48226,5109,0.49,2021
4254,3,Jackson,MI,49201,4254,0.51,2021
4254,3,Detroit,MI,48226,5109,0.49,2021
4254,4,Jackson,MI,49201,4254,0.51,2021
4254,4,Detroit,MI,48226,5109,0.49,2021
4254,5,Jackson,MI,49201,4254,0.51,2021
4254,5,Detroit,MI,48226,5109,0.49,2021
4254,6,Jackson,MI,49201,4254,0.51,2021
4254,6,Detroit,MI,48226,5109,0.49,2021
5109,1,Ann Arbor,MI,48104,34672,1,2021
12647,4,Duluth,MN,55802,12647,0.8,2021
12647,4,Sun Prairie,WI,53590,20858,0.2,2021
12647,D4,Duluth,MN,55802,12647,0.8,2021
12647,D4,Sun Prairie,WI,53590,20858,0.2,2021
21013,10,Sun Prairie,WI,53590,20858,1,2021
21013,9,Sun Prairie,WI,53590,20858,1,2021
4045,SH1,Columbia,MO,65203,61497,1,2021
4045,SH2,Columbia,MO,65203,61497,1,2021
13698,1,Plainview,NE,68769,15132,1,2021
13698,3,Plainview,NE,68769,15132,1,2021
13698,4,Plainview,NE,68769,15132,1,2021
13698,5,Plainview,NE,68769,15132,1,2021
17609,1,Los Angeles,CA,90051,11208,0.1,2021
17609,1,Las Vegas,NV,89151,13407,0.14,2021
17609,1,Phoenix,AZ,85072,16572,0.2,2021
17609,1,Rosemead,CA,91770,17609,0.56,2021
17609,2,Los Angeles,CA,90051,11208,0.1,2021
17609,2,Las Vegas,NV,89151,13407,0.14,2021
17609,2,Phoenix,AZ,85072,16572,0.2,2021
17609,2,Rosemead,CA,91770,17609,0.56,2021
15478,1,Newark,NJ,7102,15478,0.5741,2021
15478,1,Warrenville,IL,60555,55951,0.4259,2021
15478,2,Newark,NJ,7102,15478,0.5741,2021
15478,2,Warrenville,IL,60555,55951,0.4259,2021
15478,3,Newark,NJ,7102,15478,0.5741,2021
15478,3,Warrenville,IL,60555,55951,0.4259,2021
803,4,Phoenix,AZ,85072,803,0.63,2021
803,4,Albuquerque,NM,87102,15473,0.13,2021
803,4,Phoenix,AZ,85072,16572,0.1,2021
803,4,Tucson,AZ,85701,24211,0.07,2021
803,4,Phoenix,AZ,85004,60769,0.07,2021
803,5,Phoenix,AZ,85072,803,0.63,2021
803,5,El Paso,TX,79960,5701,0.07,2021
803,5,Albuquerque,NM,87102,15473,0.13,2021
803,5,Phoenix,AZ,85072,16572,0.1,2021
803,5,Tucson,AZ,85701,24211,0.07,2021
15473,1,Albuquerque,NM,87102,15473,0.5,2021
15473,1,Tucson,AZ,85701,24211,0.5,2021
15473,2,Albuquerque,NM,87102,15473,0.5,2021
15473,2,Tucson,AZ,85701,24211,0.5,2021
15473,3,Azusa,CA,91702,1050,0.0615,2021
15473,3,Banning,CA,92220,1192,0.041,2021
15473,3,Colton,CA,92324,4003,0.0615,2021
15473,3,Glendale,CA,91206,7294,0.041,2021
15473,3,Imperial,CA,92251,9216,0.213,2021
15473,3,Albuquerque,NM,87102,15473,0.5,2021
15473,3,Westminster,CO,80234,30151,0.082,2021
15473,4,Farmington,NM,87401,6204,0.0848,2021
15473,4,Los Alamos,NM,87544,11204,0.072,2021
15473,4,Albuquerque,NM,87102,15473,0.7729,2021
15473,4,Salt Lake City,UT,84103,40575,0.0703,2021
15473,1,Albuquerque,NM,87102,15473,0.5,2021
15473,1,Westminster,CO,80234,30151,0.5,2021
15473,2,Albuquerque,NM,87102,15473,0.5,2021
15473,2,Westminster,CO,80234,30151,0.5,2021
15473,3,Albuquerque,NM,87102,15473,0.5,2021
15473,3,Westminster,CO,80234,30151,0.5,2021
15296,H1,New York,NY,10007,55842,1,2021
13192,2,Staten Island,NY,10314,22846,1,2021
13192,3,Staten Island,NY,10314,22846,1,2021
13192,GT1,Staten Island,NY,10314,22846,1,2021
13579,1,Princenton,NJ,8540,13377,1,2021
13579,2,Princenton,NJ,8540,13377,1,2021
13579,3,Princenton,NJ,8540,13377,1,2021
13579,ST4,Princenton,NJ,8540,13377,1,2021
5914,2,Quebec,CN,J8T,50008,1,2021
5914,3,Quebec,CN,J8T,50008,1,2021
55951,2,Uniondale,NY,11553,11171,0.18,2021
55951,2,Warrenville,IL,60555,55951,0.82,2021
64701,3,King of Prussia,PA,19406,49890,1,2021
64701,ST5,King of Prussia,PA,19406,49890,1,2021
64701,ST6,King of Prussia,PA,19406,49890,1,2021
15296,GRHM,New York,NY,10007,55842,1,2021
57280,GEN1,Bethesda,MD,20814,64589,1,2021
57280,GEN2,Bethesda,MD,20814,64589,1,2021
57280,GEN3,Bethesda,MD,20814,64589,1,2021
57280,GEN4,Bethesda,MD,20814,64589,1,2021
57280,RIO,Bethesda,MD,20814,64589,1,2021
57280,RIO2,Bethesda,MD,20814,64589,1,2021
57280,SWI2,Bethesda,MD,20814,64589,1,2021
57280,SWI3,Bethesda,MD,20814,64589,1,2021
12658,2,Grand Forks,ND,58201,61195,1,2021
61412,1,Columbus,OH,43215,58620,1,2021
61412,2,Columbus,OH,43229,7004,1,2021
61412,3,Columbus,OH,43229,7004,1,2021
3542,6,Cincinnati,OH,45202,3542,0.375,2021
3542,6,Canton,OH,44701,4062,0.125,2021
3542,6,Dayton,OH,45432,4922,0.5,2021
59919,6,Cincinnati,OH,45202,3542,1,2021
58620,4,Dayton,OH,45432,4922,0.165,2021
58620,4,Columbus,OH,43215,58620,0.835,2021
62031,1,Morristown,NJ,7960,62082,1,2021
62031,2,Morristown,NJ,7960,62082,1,2021
62031,3,Morristown,NJ,7960,62082,1,2021
62031,4,Morristown,NJ,7960,62082,1,2021
62031,CT,Morristown,NJ,7960,62082,1,2021
17891,GT1,Amherst,OH,44001,560,0.0373,2021
17891,GT1,Bowling Green,OH,43402,2054,0.1432,2021
17891,GT1,Cuyahoga Falls,OH,44221,4683,0.0746,2021
17891,GT1,Dover,OH,44622,5336,0.0522,2021
17891,GT1,Galion,OH,44833,6914,0.0429,2021
17891,GT1,Hamilton,OH,45011,7977,0.2386,2021
17891,GT1,Niles,OH,44446,13602,0.1148,2021
17891,GT1,Painesville,OH,44077,14381,0.0522,2021
17891,GT1,St Marys,OH,45885,17891,0.1861,2021
17891,GT1,Wadsworth,OH,44281,19951,0.0581,2021
15248,1,Portland,OR,97204,15248,0.6667,2021
15248,1,Warm Springs,OR,97761,20100,0.3333,2021
15248,2,Portland,OR,97204,15248,0.6667,2021
15248,2,Warm Springs,OR,97761,20100,0.3333,2021
15248,3,Portland,OR,97204,15248,0.6667,2021
15248,3,Warm Springs,OR,97761,20100,0.3333,2021
15248,1,Portland,OR,97204,15248,0.6667,2021
15248,1,Warm Springs,OR,97761,20100,0.3333,2021
15248,2,Portland,OR,97204,15248,0.6667,2021
15248,2,Warm Springs,OR,97761,20100,0.3333,2021
15248,3,Portland,OR,97204,15248,0.6667,2021
15248,3,Warm Springs,OR,97761,20100,0.3333,2021
57280,1,Bethesda,MD,20814,56065,1,2021
63047,1,Paramus,NJ,7652,56818,0.3511,2021
63047,1,Allentown,PA,18101,61933,0.2222,2021
63047,1,WestporT,CT,6880,61937,0.1645,2021
63047,1,Morristown,NJ,7960,61938,0.0372,2021
63047,1,Boston,MA,2116,64075,0.225,2021
63047,2,Newark,NJ,7102,15147,0.225,2021
63047,2,Hunlock Creek,PA,18621,19391,0.0597,2021
63047,2,Paramus,NJ,7652,56818,0.3511,2021
63047,2,Allentown,PA,18101,61933,0.1625,2021
63047,2,WestporT,CT,6880,61937,0.1645,2021
63047,2,Morristown,NJ,7960,61938,0.0372,2021
63047,A,Newark,NJ,7102,15147,0.225,2021
63047,A,Hunlock Creek,PA,18621,19391,0.0597,2021
63047,A,Paramus,NJ,7652,56818,0.3511,2021
63047,A,Allentown,PA,18101,61933,0.1625,2021
63047,A,WestporT,CT,6880,61937,0.1645,2021
63047,A,Morristown,NJ,7960,61938,0.0372,2021
63047,B,Newark,NJ,7102,15147,0.225,2021
63047,B,Hunlock Creek,PA,18621,19391,0.0597,2021
63047,B,Paramus,NJ,7652,56818,0.3511,2021
63047,B,Allentown,PA,18101,61933,0.1625,2021
63047,B,WestporT,CT,6880,61937,0.1645,2021
63047,B,Morristown,NJ,7960,61938,0.0372,2021
63047,C,Newark,NJ,7102,15147,0.225,2021
63047,C,Hunlock Creek,PA,18621,19391,0.0597,2021
63047,C,Paramus,NJ,7652,56818,0.3511,2021
63047,C,Allentown,PA,18101,61933,0.1625,2021
63047,C,WestporT,CT,6880,61937,0.1645,2021
63047,C,Morristown,NJ,7960,61938,0.0372,2021
63047,D,Newark,NJ,7102,15147,0.225,2021
63047,D,Hunlock Creek,PA,18621,19391,0.0597,2021
