Utility ID,Utility Name,Plant Code,Plant Name,State,Zip,County,Latitude,Longitude,NERC Region,Sector,Sector Name,FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,time
57170,"EDF Renewable Asset Holdings, Inc.",57757,Pacific Wind LLC,CA,93560,Kern,34.891389,-118.4325,WECC,2,IPP Non-CHP,N,,N,,N,,2020
57065,Constellation Solar Horizons LLC,57758,Mount Saint Mary's,MD,21727,Frederick,39.675,-77.345,RFC,2,IPP Non-CHP,N,,Y,QF10-586,N,,2020
57068,Power County Wind Park South LLC,57760,Power County Wind Park South,ID,83211,Power,42.703333,-112.757778,WECC,2,IPP Non-CHP,N,,Y,QF10-349-000,N,,2020
57069,Power County Wind Park North LLC,57761,Power County Wind Park North,ID,83211,Power,42.738889,-112.748611,WECC,2,IPP Non-CHP,N,,Y,QF10-350-000,N,,2020
58143,Cimarron Wind Energy LLC,57762,Cimarron Wind Energy LLC,KS,67384,Gray,37.873889,-100.280277,MRO,2,IPP Non-CHP,N,,N,,N,,2020
61944,Goldman Sachs Renewable Power Group,57764,Naval Air Weapons Station China Lake,CA,93555,Kern,35.68771,-117.68137,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
61012,AES Distributed Energy,57765,Arizona Western College PV,AZ,85365,Yuma,32.687778,-114.49611,WECC,2,IPP Non-CHP,N,,Y,QF12-41-000,N,,2020
61012,AES Distributed Energy,57765,Arizona Western College PV,AZ,85365,Yuma,32.687778,-114.49611,WECC,2,IPP Non-CHP,N,,Y,QF12-41-000,N,,2020
61012,AES Distributed Energy,57765,Arizona Western College PV,AZ,85365,Yuma,32.687778,-114.49611,WECC,2,IPP Non-CHP,N,,Y,QF12-41-000,N,,2020
61012,AES Distributed Energy,57765,Arizona Western College PV,AZ,85365,Yuma,32.687778,-114.49611,WECC,2,IPP Non-CHP,N,,Y,QF12-41-000,N,,2020
61012,AES Distributed Energy,57765,Arizona Western College PV,AZ,85365,Yuma,32.687778,-114.49611,WECC,2,IPP Non-CHP,N,,Y,QF12-41-000,N,,2020
57075,Ridgeline Energy LLC,57766,Rockland Wind Farm,ID,83211,Power,42.674722,-112.901944,WECC,2,IPP Non-CHP,N,,Y,10-574,Y,11-69-000,2020
57077,Adams Electric Cooperative,57767,Brown County Wind Turbine,IL,62353,Brown,39.973333,-90.699166,SERC,1,Electric Utility,N,,N,,N,,2020
57078,Ecogy Pennsylvania Systems LLC,57768,Longwood Gardens,PA,19348,Chester,39.866667,-75.667777,RFC,2,IPP Non-CHP,N,,N,,N,,2020
55963,AE Power Services LLC,57769,Mehoopany Wind Energy LLC,PA,18636,Wyoming,41.420556,-76.049167,RFC,2,IPP Non-CHP,N,,N,,Y,EG12-89,2020
63249,Terraform Arcadia,57772,Perdue Bridgeville Photovoltaic,DE,19933,Sussex,38.757689,-75.602031,RFC,2,IPP Non-CHP,N,,N,,N,,2020
58315,SSA Solar of CA 2 LLC,57773,Palo Verde College,CA,92225,Riverside,33.661667,-114.651667,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
63235,Brookfield Renewable Trading and Marketing LP,57774,Windstar 1,CA,93561,Kern,35.054167,-118.354722,WECC,2,IPP Non-CHP,N,,N,,N,,2020
63235,Brookfield Renewable Trading and Marketing LP,57775,Kingman 1,AZ,86401,Mohave,35.145833,-114.0675,WECC,2,IPP Non-CHP,N,,Y,262139,N,,2020
63235,Brookfield Renewable Trading and Marketing LP,57775,Kingman 1,AZ,86401,Mohave,35.145833,-114.0675,WECC,2,IPP Non-CHP,N,,Y,262139,N,,2020
58316,SSA Solar of NJ LLC,57776,FedEx Woodbridge,NJ,8832,Middlesex,40.506358,-74.323519,RFC,2,IPP Non-CHP,N,,N,,N,,2020
62948,Gamma Genco CV LLC,57777,RE Dillard 1 LLC,CA,95693,Sacramento,38.468611,-121.181944,WECC,2,IPP Non-CHP,N,,Y,QF11-429-000,N,,2020
62948,Gamma Genco CV LLC,57778,RE Kammerer 1 LLC,CA,95757,Sacramento,38.365053,-121.381101,WECC,2,IPP Non-CHP,N,,Y,QF11-433-000,N,,2020
62948,Gamma Genco CV LLC,57779,RE Dillard 2 LLC,CA,95693,Sacramento,38.466111,-121.177778,WECC,2,IPP Non-CHP,N,,Y,QF11-436-000,N,,2020
62948,Gamma Genco CV LLC,57780,RE Kammerer 2 LLC,CA,95757,Sacramento,38.365053,-121.381101,WECC,2,IPP Non-CHP,N,,Y,QF11-434-000,N,,2020
62948,Gamma Genco CV LLC,57781,RE Dillard 3 LLC,CA,95693,Sacramento,38.461944,-121.180278,WECC,2,IPP Non-CHP,N,,Y,QF11-430-000,N,,2020
62948,Gamma Genco CV LLC,57782,RE Kammerer 3 LLC,CA,95757,Sacramento,38.365053,-121.381101,WECC,2,IPP Non-CHP,N,,Y,QF11-435-000,N,,2020
62948,Gamma Genco CV LLC,57783,RE Bruceville 1 LLC,CA,95757,Sacramento,38.3475,-121.412777,WECC,2,IPP Non-CHP,N,,Y,QF11-437-000,N,,2020
62948,Gamma Genco CV LLC,57784,RE Bruceville 2 LLC,CA,95757,Sacramento,38.3475,-121.412777,WECC,2,IPP Non-CHP,N,,Y,QF11-432-000,N,,2020
62948,Gamma Genco CV LLC,57785,RE Bruceville 3 LLC,CA,95757,Sacramento,38.3475,-121.412777,WECC,2,IPP Non-CHP,N,,Y,QF11-428-000,N,,2020
55963,AE Power Services LLC,57787,Flat Ridge 2 Wind Energy LLC,KS,67159,Kingman,37.366509,-98.261077,MRO,2,IPP Non-CHP,N,,N,,Y,EG12-80,2020
57107,RE Bagdad Solar 1 LLC,57790,RE Bagdad Solar I LLC,AZ,86321,Yavapai,34.585833,-113.177222,WECC,2,IPP Non-CHP,N,,Y,QF11-51-000,N,,2020
56930,"Foundation HA Energy Generation, LLC",57791,Foundation AB,CA,94534,Solano,38.232222,-122.092778,WECC,2,IPP Non-CHP,N,,Y,QF12-102,N,,2020
56930,"Foundation HA Energy Generation, LLC",57792,Foundation IE,CA,91739,San Bernardino,34.084722,-117.529444,WECC,2,IPP Non-CHP,N,,Y,QF12-104,N,,2020
57112,RE Ajo 1 LLC,57795,RE Ajo 1 LLC,AZ,85321,Pima,32.367013,-112.831401,WECC,2,IPP Non-CHP,N,,Y,QF11-52-000,N,,2020
57104,Golden Springs Development Company LLC,57796,Golden Springs Building C-1,CA,90670,Los Angeles,33.914167,-118.053611,WECC,2,IPP Non-CHP,N,,N,,N,,2020
57104,Golden Springs Development Company LLC,57797,Golden Springs Building D,CA,90670,Los Angeles,33.911944,-118.052222,WECC,2,IPP Non-CHP,N,,N,,N,,2020
59139,SunEdison LLC,57799,"ISH Solar Central, LLC",NJ,8721,Monmouth,40.2675,-74.278611,RFC,2,IPP Non-CHP,N,,Y,QF11-492-000,N,,2020
12647,"ALLETE, Inc.",57800,Bison 2 Wind Energy Center,ND,58563,Morton,46.98,-101.554722,MRO,1,Electric Utility,N,,N,,N,,2020
12647,"ALLETE, Inc.",57801,Bison 3 Wind Energy Center,ND,58563,Morton,46.98,-101.554722,MRO,1,Electric Utility,N,,N,,N,,2020
56215,RWE Renewables Americas LLC,57802,Magic Valley Wind Farm I LLC,TX,78590,Willacy,26.475278,-97.691111,TRE,2,IPP Non-CHP,N,,N,,Y,12-41,2020
57122,Lime Wind LLC,57803,Lime Wind,OR,97907,Baker,44.396944,-117.271944,WECC,2,IPP Non-CHP,N,,N,,N,,2020
57124,Nautilus Solar WPU LLC,57805,William Paterson University,NJ,7470,Passaic,40.952084,-74.195502,RFC,4,Commercial Non-CHP,N,,Y,11-181-000,N,,2020
62948,Gamma Genco CV LLC,57806,RE Dillard 4 LLC,CA,95693,Sacramento,38.461944,-121.180278,WECC,2,IPP Non-CHP,N,,Y,QF11-431-000,N,,2020
57127,GL Wind LLC,57813,GL Wind,MN,55952,Winona,43.991667,-91.877777,MRO,2,IPP Non-CHP,N,,N,,N,,2020
57127,GL Wind LLC,57813,GL Wind,MN,55952,Winona,43.991667,-91.877777,MRO,2,IPP Non-CHP,N,,N,,N,,2020
57130,Janssen Pharmaceutical Co,57815,Titusville Solar,NJ,8560,Mercer,40.292778,-74.847222,NPCC,4,Commercial Non-CHP,N,,N,,N,,2020
62948,Gamma Genco CV LLC,57816,RE McKenzie 1 LLC,CA,95632,Sacramento,38.302594,-121.295819,WECC,2,IPP Non-CHP,N,,Y,11-438-000,N,,2020
62948,Gamma Genco CV LLC,57817,RE McKenzie 2 LLC,CA,95632,Sacramento,38.302594,-121.295819,WECC,2,IPP Non-CHP,N,,Y,11-444-000,N,,2020
62948,Gamma Genco CV LLC,57818,RE McKenzie 3 LLC,CA,95632,Sacramento,38.302594,-121.295819,WECC,2,IPP Non-CHP,N,,Y,11-439-000,N,,2020
62948,Gamma Genco CV LLC,57819,RE McKenzie 4 LLC,CA,95632,Sacramento,38.302594,-121.295819,WECC,2,IPP Non-CHP,N,,Y,11-440-000,N,,2020
62948,Gamma Genco CV LLC,57820,RE McKenzie 5 LLC,CA,95632,Sacramento,38.302594,-121.295819,WECC,2,IPP Non-CHP,N,,Y,11-441-000,N,,2020
62948,Gamma Genco CV LLC,57821,RE McKenzie 6 LLC,CA,95632,Sacramento,38.302594,-121.295819,WECC,2,IPP Non-CHP,N,,Y,11-442-000,N,,2020
57138,University of Minnesota WCROC,57823,WCROC Wind Farm,MN,56267,Stevens,45.589722,-95.876944,MRO,2,IPP Non-CHP,N,,N,,N,,2020
58661,"Sustainable Power Group, LLC",57827,Dinuba Wastewater Treatment Plant,CA,93618,Tulare,36.538056,-119.426388,WECC,4,Commercial Non-CHP,N,,Y,QF12-214-000,N,,2020
60025,Greenbacker Renewable Energy Corporation,57830,Rippey Wind Farm,IA,50107,Greene,42.006111,-94.237778,MRO,2,IPP Non-CHP,N,,N,,N,,2020
57154,Heliocentric LLC,57831,Heliocentric,CA,93550,Los Angeles,34.65434,-117.971004,WECC,2,IPP Non-CHP,N,,Y,12-15-000,N,,2020
60025,Greenbacker Renewable Energy Corporation,57832,Hawkeye Wind Farm,IA,50674,Bremer,42.948889,-92.062222,MRO,2,IPP Non-CHP,N,,N,,N,,2020
63800,Longroad Energy Services 2,57833,Mustang Hills LLC,CA,93501,Kern,35.030855,-118.293188,WECC,2,IPP Non-CHP,N,,N,,Y,11-59-000,2020
59868,"Pinyon Pines Wind I, LLC",57834,Pinyon Pine I,CA,93501,Kern,35.043411,-118.211835,WECC,2,IPP Non-CHP,N,,N,,Y,12-51-000,2020
63235,Brookfield Renewable Trading and Marketing LP,57835,Alta Wind VIII,CA,93501,Kern,35.026683,-118.234811,WECC,2,IPP Non-CHP,N,,N,,Y,EG11-60-000,2020
57159,L-8 Solar Project LLC,57836,L-8 Solar Project,CA,93550,Los Angeles,34.654347,-117.973103,WECC,2,IPP Non-CHP,N,,Y,12-72-000,N,,2020
59869,"Pinyon Pines Wind II, LLC",57837,Pinyon Pine II,CA,93501,Kern,35.026759,-118.223333,WECC,2,IPP Non-CHP,N,,N,,Y,12-52.000,2020
56769,Consolidated Edison Development Inc.,57838,Dartmouth II Solar,MA,2747,Bristol,41.680556,-71.030833,NPCC,2,IPP Non-CHP,N,,N,,N,,2020
59139,SunEdison LLC,57840,ISH Solar Hospital SDMC,CA,92120,San Diego,32.791667,-117.095277,WECC,2,IPP Non-CHP,N,,Y,11-414-001,N,,2020
59139,SunEdison LLC,57841,ISH Solar Hospital Downey,CA,90242,Los Angeles,33.921667,-118.124444,WECC,2,IPP Non-CHP,N,,Y,QF11-400-000,N,,2020
9417,Interstate Power and Light Co,57844,Franklin County Wind Farm,IA,50126,Franklin,42.606737,-93.336453,MRO,1,Electric Utility,N,,N,,N,,2020
61944,Goldman Sachs Renewable Power Group,57848,WC Landfill Energy LLC,NJ,7863,Warren,40.831012,-75.015775,RFC,2,IPP Non-CHP,N,,N,,N,,2020
57177,SEAI Elk Grove LLC,57849,Green Acres Solar Facility 1,CA,95757,Sacramento,38.282021,-121.464676,WECC,2,IPP Non-CHP,N,,Y,QF12-243-000,N,,2020
57177,SEAI Elk Grove LLC,57850,Green Acres Solar Facility 2,CA,95757,Sacramento,38.28357,-121.461264,WECC,2,IPP Non-CHP,N,,Y,QF12-243-001,N,,2020
5109,DTE Electric Company,57851,Sigel Wind Park,MI,48441,Huron,43.850833,-82.783611,RFC,1,Electric Utility,N,,N,,N,,2020
5109,DTE Electric Company,57852,Minden Wind Park,MI,48456,Sanilac,43.67,-82.758611,RFC,1,Electric Utility,N,,N,,N,,2020
5109,DTE Electric Company,57853,McKinley Wind Park,MI,48755,Huron,43.871944,-83.241388,RFC,1,Electric Utility,N,,N,,N,,2020
9442,Town of Ipswich - (MA),57855,Ipswich Wind Turbine,MA,1938,Essex,42.716389,-70.841944,NPCC,1,Electric Utility,N,,N,,N,,2020
56918,University of California San Diego,57856,Univ of California San Diego Solar,CA,92093,San Diego,32.874379,-117.238927,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
57191,Caney River Wind Project,57858,Caney River Wind Project,KS,67349,Elk,37.46,-96.42,MRO,2,IPP Non-CHP,N,,N,,N,,2020
61230,"CD Arevon USA, Inc.",57859,Moapa Southern Paiute,NV,89025,Clark,36.52995,-114.770308,WECC,2,IPP Non-CHP,N,,N,,N,,2020
57194,City of Industry,57860,Industry MetroLink PV 1,CA,91744,Los Angeles,34.008661,-117.845603,WECC,1,Electric Utility,N,,N,,N,,2020
56215,RWE Renewables Americas LLC,57862,"Wildcat Wind Farm I, LLC",IN,46036,Tipton,40.349444,-85.843056,RFC,2,IPP Non-CHP,N,,N,,Y,12-42-000,2020
61944,Goldman Sachs Renewable Power Group,57863,McKee City Solar Phase 2,NJ,8234,Atlantic,39.421944,-74.639167,RFC,2,IPP Non-CHP,N,,N,,N,,2020
61944,Goldman Sachs Renewable Power Group,57864,Stockton Athletic Center,NJ,8240,Atlantic,39.488443,-74.535263,RFC,2,IPP Non-CHP,N,,N,,N,,2020
61944,Goldman Sachs Renewable Power Group,57864,Stockton Athletic Center,NJ,8240,Atlantic,39.488443,-74.535263,RFC,2,IPP Non-CHP,N,,N,,N,,2020
61944,Goldman Sachs Renewable Power Group,57864,Stockton Athletic Center,NJ,8240,Atlantic,39.488443,-74.535263,RFC,2,IPP Non-CHP,N,,N,,N,,2020
61944,Goldman Sachs Renewable Power Group,57864,Stockton Athletic Center,NJ,8240,Atlantic,39.488443,-74.535263,RFC,2,IPP Non-CHP,N,,N,,N,,2020
7349,"Golden Spread Electric Cooperative, Inc",57866,Golden Spread Panhandle Wnd Rch,TX,79098,Oldham,35.243611,-102.21,MRO,1,Electric Utility,N,,N,,N,,2020
63800,Longroad Energy Services 2,57867,Howard Wind Farm,NY,14843,Steuben,42.315278,-77.538333,NPCC,2,IPP Non-CHP,N,,N,,Y,ER11-3407-000,2020
63800,Longroad Energy Services 2,57867,Howard Wind Farm,NY,14843,Steuben,42.315278,-77.538333,NPCC,2,IPP Non-CHP,N,,N,,Y,ER11-3407-000,2020
56997,Marina Energy LLC,57868,L'Oreal Piscataway,NJ,8854,Middlesex,40.554341,-74.468014,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57868,L'Oreal Piscataway,NJ,8854,Middlesex,40.554341,-74.468014,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57868,L'Oreal Piscataway,NJ,8854,Middlesex,40.554341,-74.468014,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57869,Heller Industrial Parks,NJ,8810,Middlesex,40.373898,-74.489236,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57869,Heller Industrial Parks,NJ,8810,Middlesex,40.373898,-74.489236,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57869,Heller Industrial Parks,NJ,8810,Middlesex,40.373898,-74.489236,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57869,Heller Industrial Parks,NJ,8810,Middlesex,40.373898,-74.489236,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56997,Marina Energy LLC,57869,Heller Industrial Parks,NJ,8810,Middlesex,40.373898,-74.489236,RFC,2,IPP Non-CHP,N,,N,,N,,2020
57213,Castle Rock Cooling,57870,Castle Rock Vineyards,CA,93215,Tulare,35.801111,-119.110556,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
11208,Los Angeles Department of Water & Power,57871,2555 E Olympic Bl,CA,90023,Los Angeles,34.026944,-118.224167,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
12341,MidAmerican Energy Co,57873,Eclipse Wind Farm,IA,50002,Guthrie,41.554651,-94.685004,MRO,1,Electric Utility,N,,N,,N,,2020
12341,MidAmerican Energy Co,57874,Vienna Wind Farm,IA,50158,Marshall,42.159444,-92.776111,MRO,1,Electric Utility,N,,N,,N,,2020
12341,MidAmerican Energy Co,57874,Vienna Wind Farm,IA,50158,Marshall,42.159444,-92.776111,MRO,1,Electric Utility,N,,N,,N,,2020
12341,MidAmerican Energy Co,57875,Morning Light Wind Farm,IA,50002,Adair,41.454241,-94.575056,MRO,1,Electric Utility,N,,N,,N,,2020
63249,Terraform Arcadia,57879,Perdue Salisbury Photovoltaic,MD,21801,Wicomico,38.373611,-75.535278,RFC,2,IPP Non-CHP,N,,N,,N,,2020
57215,Regents of the University of Minnesota,57880,Eolos Wind Energy Research Field Station,MN,55068,Dakota,44.728333,-93.048056,MRO,2,IPP Non-CHP,N,,Y,QF13-574-000,N,,2020
15248,Portland General Electric Co,57882,Baldock Solar Highway,OR,97002,Clackamas,45.269444,-122.771667,WECC,1,Electric Utility,N,,N,,N,,2020
57219,Siete Solar LLC,57883,Queen Creek Solar Farm,AZ,85142,Maricopa,33.2675,-111.612222,WECC,2,IPP Non-CHP,N,,Y,QF12-229-000,N,,2020
57257,"Wildcat Wind, LLC",57887,Wildcat Wind,NM,88260,Lea,32.952778,-103.285278,MRO,2,IPP Non-CHP,N,,Y,12-412-000,Y,12-42-000,2020
57256,"Harvest II Windfarm, LLC",57888,Harvest 2,MI,48731,Huron,43.8556,-83.1669,RFC,2,IPP Non-CHP,N,,Y,12-522-000,N,,2020
56627,DeWind Co.,57889,KODE Novus II,OK,73942,Texas,36.548958,-101.495936,MRO,2,IPP Non-CHP,N,,Y,11-235-000,N,,2020
40575,Utah Associated Mun Power Sys,57890,"Horse Butte Wind I, LLC",ID,83427,Bonneville,43.386389,-111.726389,WECC,1,Electric Utility,N,,N,,N,,2020
14328,Pacific Gas & Electric Co.,57891,Guernsey Solar Station,CA,93230,Kings,36.163889,-119.650556,WECC,1,Electric Utility,N,,N,,N,,2020
14328,Pacific Gas & Electric Co.,57892,Gates Solar Station,CA,93234,Fresno,36.176389,-120.114167,WECC,1,Electric Utility,N,,N,,N,,2020
57262,Kern County Water Agency,57895,Improvement Dst No. 4,CA,93308,Kern,35.402778,-119.038611,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,92374,San Bernardino,34.081111,-117.228056,WECC,1,Electric Utility,N,,N,,N,,2020
57273,SS San Antonio West LLC,57904,San Antonio West Solar Rooftop,CA,91708,Riverside,33.965617,-117.659059,WECC,2,IPP Non-CHP,N,,N,,N,,2020
49893,Invenergy Services LLC,57912,Grand Ridge Solar Farm,IL,61634,LaSalle,41.143421,-88.758341,RFC,2,IPP Non-CHP,N,,Y,11-496-000,Y,EG11-127-000,2020
15399,Avangrid Renewables LLC,57913,Tule Wind LLC,CA,91905,San Diego,32.663889,-116.289722,WECC,2,IPP Non-CHP,N,,N,,N,,2020
15399,Avangrid Renewables LLC,57927,Baffin Wind,TX,78385,Kenedy,27.184652,-97.59818,TRE,2,IPP Non-CHP,N,,N,,N,,2020
61055,FRB Solar LLC,57930,FRB Solar Farm,AZ,85747,Pima,32.108147,-110.824662,WECC,2,IPP Non-CHP,N,,N,,N,,2020
57309,Holyoke Solar LLC,57931,Holyoke Solar Cooperative at Mueller,MA,1040,Hampden,42.190909,-72.682421,NPCC,2,IPP Non-CHP,N,,Y,QF12-267-000,N,,2020
58101,Solar Star California II LLC,57933,Solar Star California II LLC,CA,95824,Sacramento,38.516389,-121.47528,WECC,2,IPP Non-CHP,N,,Y,12439000,N,,2020
56769,Consolidated Edison Development Inc.,57934,Douglas Solar,MA,1516,Worcester,42.06,-71.73,NPCC,2,IPP Non-CHP,N,,N,,N,,2020
7353,Golden Valley Elec Assn Inc,57935,Eva Creek Wind,AK,99743,Denali,64.058333,-148.9,,1,Electric Utility,N,,N,,N,,2020
60947,Tesla Inc.,57939,Walmart Casa Grande,AZ,85193,Pinal,32.866837,-111.771751,WECC,2,IPP Non-CHP,N,,Y,"QF12-209-000, QF12-210-000",N,,2020
60947,Tesla Inc.,57939,Walmart Casa Grande,AZ,85193,Pinal,32.866837,-111.771751,WECC,2,IPP Non-CHP,N,,Y,"QF12-209-000, QF12-210-000",N,,2020
57318,Constellation Solar Net Metering LLC,57941,Town of Uxbridge MA at Commerce Dr,MA,1569,Worcester,42.043889,-71.6175,NPCC,2,IPP Non-CHP,N,,Y,QF12-293-000,N,,2020
57319,Constellation Solar Massachusetts LLC,57942,Town of Norfolk MA at Medway Branch,MA,2056,Norfolk,42.127778,-71.340278,NPCC,2,IPP Non-CHP,N,,Y,QF12-292-000,N,,2020
59365,Capital Power Corporation,57947,Macho Springs Power I,NM,88030,Luna,32.55434,-107.50929,WECC,2,IPP Non-CHP,N,,N,,N,,2020
56990,NJR Clean Energy Ventures Corporation,57948,NJ Oak Solar Plant,NJ,8320,Cumberland,39.380565,-75.188312,RFC,2,IPP Non-CHP,N,,Y,"10-683-000, 10-683-001, 10-683-002",N,,2020
57328,Shore Point Solar LLC,57951,Shore Point Solar,NJ,7728,Monmouth,40.245,-74.243333,RFC,2,IPP Non-CHP,N,,N,,N,,2020
56925,"FPLE Wind, LLC",57956,"Minco Wind II, LLC",OK,73059,Grady,35.325278,-98.071389,MRO,2,IPP Non-CHP,N,,N,,N,,2020
49893,Invenergy Services LLC,57959,Desert Green Solar Farm LLC,CA,91905,San Diego,33.27055,-116.34805,WECC,2,IPP Non-CHP,N,,N,,N,,2020
56769,Consolidated Edison Development Inc.,57962,Brookfield Tehachapi 1,CA,93501,Kern,35.008333,-118.241389,WECC,2,IPP Non-CHP,N,,N,,Y,12-6,2020
57333,Musselshell Wind Project LLC,57963,Musselshell Wind Project,MT,59078,Wheatland,46.275278,-109.482778,WECC,2,IPP Non-CHP,N,,Y,10-348-001,N,,2020
59050,Algonquin Power Co,57964,Shady Oaks Wind Farm,IL,61318,Lee,41.666944,-89.059722,MRO,2,IPP Non-CHP,N,,N,,Y,11-133-000,2020
57338,Musselshell Wind Project Two LLC,57965,Musselshell Wind Project Two LLC,MT,59078,Wheatland,46.275278,-109.482778,WECC,2,IPP Non-CHP,N,,Y,11-101-000,N,,2020
57340,Cashton Greens Wind Farm LLC,57968,Cashton Greens Wind Farm,WI,54619,Monroe,43.733889,-90.805,MRO,2,IPP Non-CHP,N,,Y,QF10-326-000,N,,2020
57345,Butte-Glenn Community College District,57970,Butte College Main Campus Solar,CA,95965,Butte,39.648056,-121.644167,WECC,4,Commercial Non-CHP,N,,N,,N,,2020
57170,"EDF Renewable Asset Holdings, Inc.",57973,Spinning Spur Wind LLC,TX,79092,Oldham,35.2375,-102.203056,MRO,2,IPP Non-CHP,N,,N,,N,,2020
57170,"EDF Renewable Asset Holdings, Inc.",57974,Bobcat Bluff Wind Project LLC,TX,76351,Archer,33.493056,-98.581944,TRE,2,IPP Non-CHP,N,,N,,N,,2020
57170,"EDF Renewable Asset Holdings, Inc.",57975,Spearville 3 LLC,KS,67876,Ford,37.851111,-99.838056,MRO,2,IPP Non-CHP,N,,N,,N,,2020
12341,MidAmerican Energy Co,57976,Pocahontas Prairie Wind Farm,IA,50575,Pocahontas,42.568056,-94.658056,MRO,1,Electric Utility,N,,N,,N,,2020
7601,Green Mountain Power Corp,57979,Kingdom Community Wind,VT,5847,Orleans,44.748333,-72.425278,NPCC,1,Electric Utility,N,,N,,N,,2020
56146,"Black Hills Colorado Electric, LLC",57980,Busch Ranch Wind Energy Farm,CO,81089,Huerfano,37.801111,-104.491944,WECC,1,Electric Utility,N,,N,,N,,2020
59050,Algonquin Power Co,57981,Senate Wind LLC,TX,76427,Jack,33.205801,-98.365069,TRE,2,IPP Non-CHP,N,,N,,N,,2020
62060,CleanCapital,57982,Meridian Vineyards,CA,93446,San Luis Obispo,35.670278,-120.566944,WECC,2,IPP Non-CHP,N,,Y,11-45-000,N,,2020
62060,CleanCapital,57982,Meridian Vineyards,CA,93446,San Luis Obispo,35.670278,-120.566944,WECC,2,IPP Non-CHP,N,,Y,11-45-000,N,,2020
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,79351,Borden,32.926389,-101.647778,TRE,2,IPP Non-CHP,N,,N,,N,,2020
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,79351,Borden,32.926389,-101.647778,TRE,2,IPP Non-CHP,N,,N,,N,,2020
4254,Consumers Energy Co,57984,Lake Winds Energy Park,MI,49431,Mason,43.871944,-86.334722,RFC,1,Electric Utility,N,,N,,N,,2020
57361,SunE EPE2 LLC,57985,SunE EPE2 LLC,NM,88007,Dona Ana,32.251667,-106.913333,WECC,2,IPP Non-CHP,N,,Y,12-25-000,N,,2020
57360,SunE EPE1 LLC,57986,SunE EPE1 LLC,NM,88081,Dona Ana,32.034383,-106.340986,WECC,2,IPP Non-CHP,N,,Y,12-24-000,N,,2020
57363,Canadian Hills Wind LLC,57987,Canadian Hills Wind,OK,73014,Canadian,35.629722,-98.024722,MRO,2,IPP Non-CHP,N,,N,,N,,2020
56769,Consolidated Edison Development Inc.,57989,Groveland Solar,MA,1834,Essex,42.751111,-71.037222,NPCC,2,IPP Non-CHP,N,,Y,12-376,N,,2020
56769,Consolidated Edison Development Inc.,57990,Shrewsbury Solar,MA,1545,Worcester,42.266111,-71.695833,NPCC,2,IPP Non-CHP,N,,Y,12-379,N,,2020
