Utility ID,Generator ID,Owner City,Owner State,Owner Zip,Ownership ID,Percent Owned,time
49880,MADW,Houston,TX,77002,61757,1.0,2022
14628,01,Charlotte,NC,28210,6832,1.0,2022
8294,48M,Juno Beach,FL,33408,56622,1.0,2022
1361,BAY,Grand Rapids,MI,49504,24954,1.0,2022
17058,V-47,Houston,TX,77002,17058,0.5,2022
17058,V-47,New York,NY,10017,56186,0.5,2022
17058,1,Houston,TX,77002,17058,0.5,2022
17058,1,New York,NY,10017,56186,0.5,2022
8565,1,Miami,FL,33102,6452,1.0,2022
58528,GE15,Centralia,WA,98513,58608,1.0,2022
34719,GE15,Juno Beach,FL,33408,34719,0.5,2022
34719,GE15,Juno Beach,FL,33408,34720,0.5,2022
34719,GSOO,Juno Beach,FL,33408,34719,0.5,2022
34719,GSOO,Juno Beach,FL,33408,34720,0.5,2022
17058,GEN1,San Diego,CA,92108,17060,0.5,2022
17058,GEN1,New York,NY,10017,56186,0.5,2022
61141,1,Luverne,MN,56165,61316,1.0,2022
61140,I,Luverne,MN,56165,61316,1.0,2022
61139,I,Luverne,MN,56165,61316,1.0,2022
61142,1,Luverne,MN,56165,61316,1.0,2022
50123,SW1,Dallas,TX,75206,56001,1.0,2022
50123,SW2,Dallas,TX,75206,56002,1.0,2022
40577,1,Bowling Green,OH,43402,2054,0.1573,2022
40577,1,Bryan,OH,43506,2439,0.0219,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.1667,2022
40577,1,Hudson,OH,44236,8972,0.0569,2022
40577,1,Jackson,OH,45640,9598,0.0714,2022
40577,1,Napoleon,OH,43545,13209,0.0735,2022
40577,1,Niles,OH,44446,13602,0.1063,2022
40577,1,Oberlin,OH,44074,13949,0.0302,2022
40577,1,Wadsworth,OH,44281,19951,0.0562,2022
40577,1,,,,99999,0.2596,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.3083,2022
40577,1,Amherst,OH,44001,560,0.0373,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.271,2022
40577,1,Amherst,OH,44001,560,0.0373,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.271,2022
40577,1,Amherst,OH,44001,560,0.0373,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.271,2022
40577,1,Amherst,OH,44001,560,0.0373,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.271,2022
40577,1,Amherst,OH,44001,560,0.0373,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.271,2022
40577,1,Amherst,OH,44001,560,0.0373,2022
40577,1,Bowling Green,OH,43402,2054,0.1432,2022
40577,1,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,1,Dover,OH,44622,5336,0.0522,2022
40577,1,Galion,OH,44833,6914,0.0429,2022
40577,1,Hamilton,OH,45011,7977,0.2387,2022
40577,1,Painesville,OH,44077,14381,0.0522,2022
40577,1,St Marys,OH,45885,17891,0.0298,2022
40577,1,Wadsworth,OH,44281,19951,0.0581,2022
40577,1,,,,99999,0.271,2022
40577,1,Columbus,OH,43219,49928,1.0,2022
40577,2,Bowling Green,OH,43402,2054,0.1573,2022
40577,2,Bryan,OH,43506,2439,0.0219,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.1667,2022
40577,2,Hudson,OH,44236,8972,0.0569,2022
40577,2,Jackson,OH,45640,9598,0.0714,2022
40577,2,Napoleon,OH,43545,13209,0.0735,2022
40577,2,Niles,OH,44446,13602,0.1063,2022
40577,2,Oberlin,OH,44074,13949,0.0302,2022
40577,2,Wadsworth,OH,44281,19951,0.0562,2022
40577,2,,,,99999,0.2596,2022
40577,2,Bowling Green,OH,43402,2054,0.1432,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,2,Dover,OH,44622,5336,0.0522,2022
40577,2,Galion,OH,44833,6914,0.0429,2022
40577,2,Hamilton,OH,45011,7977,0.2387,2022
40577,2,Painesville,OH,44077,14381,0.0522,2022
40577,2,St Marys,OH,45885,17891,0.0298,2022
40577,2,Wadsworth,OH,44281,19951,0.0581,2022
40577,2,,,,99999,0.3083,2022
40577,2,Amherst,OH,44001,560,0.0373,2022
40577,2,Bowling Green,OH,43402,2054,0.1432,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,2,Dover,OH,44622,5336,0.0522,2022
40577,2,Galion,OH,44833,6914,0.0429,2022
40577,2,Hamilton,OH,45011,7977,0.2387,2022
40577,2,Painesville,OH,44077,14381,0.0522,2022
40577,2,St Marys,OH,45885,17891,0.0298,2022
40577,2,Wadsworth,OH,44281,19951,0.0581,2022
40577,2,,,,99999,0.271,2022
40577,2,Amherst,OH,44001,560,0.0373,2022
40577,2,Bowling Green,OH,43402,2054,0.1432,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,2,Dover,OH,44622,5336,0.0522,2022
40577,2,Galion,OH,44833,6914,0.0429,2022
40577,2,Hamilton,OH,45011,7977,0.2387,2022
40577,2,Painesville,OH,44077,14381,0.0522,2022
40577,2,St Marys,OH,45885,17891,0.0298,2022
40577,2,Wadsworth,OH,44281,19951,0.0581,2022
40577,2,,,,99999,0.271,2022
40577,2,Amherst,OH,44001,560,0.0373,2022
40577,2,Bowling Green,OH,43402,2054,0.1432,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,2,Dover,OH,44622,5336,0.0522,2022
40577,2,Galion,OH,44833,6914,0.0429,2022
40577,2,Hamilton,OH,45011,7977,0.2387,2022
40577,2,Painesville,OH,44077,14381,0.0522,2022
40577,2,St Marys,OH,45885,17891,0.0298,2022
40577,2,Wadsworth,OH,44281,19951,0.0581,2022
40577,2,,,,99999,0.271,2022
40577,2,Amherst,OH,44001,560,0.0373,2022
40577,2,Bowling Green,OH,43402,2054,0.1432,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,2,Dover,OH,44622,5336,0.0522,2022
40577,2,Galion,OH,44833,6914,0.0429,2022
40577,2,Hamilton,OH,45011,7977,0.2387,2022
40577,2,Painesville,OH,44077,14381,0.0522,2022
40577,2,St Marys,OH,45885,17891,0.0298,2022
40577,2,Wadsworth,OH,44281,19951,0.0581,2022
40577,2,,,,99999,0.271,2022
40577,2,Amherst,OH,44001,560,0.0373,2022
40577,2,Bowling Green,OH,43402,2054,0.1432,2022
40577,2,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,2,Dover,OH,44622,5336,0.0522,2022
40577,2,Galion,OH,44833,6914,0.0429,2022
40577,2,Hamilton,OH,45011,7977,0.2387,2022
40577,2,Painesville,OH,44077,14381,0.0522,2022
40577,2,St Marys,OH,45885,17891,0.0298,2022
40577,2,Wadsworth,OH,44281,19951,0.0581,2022
40577,2,,,,99999,0.271,2022
40577,2,Columbus,OH,43219,49928,1.0,2022
40577,3,Bowling Green,OH,43402,2054,0.1432,2022
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,3,Dover,OH,44622,5336,0.0522,2022
40577,3,Galion,OH,44833,6914,0.0429,2022
40577,3,Hamilton,OH,45011,7977,0.2387,2022
40577,3,Painesville,OH,44077,14381,0.0522,2022
40577,3,St Marys,OH,45885,17891,0.0298,2022
40577,3,Wadsworth,OH,44281,19951,0.0581,2022
40577,3,,,,99999,0.3083,2022
40577,3,Amherst,OH,44001,560,0.0373,2022
40577,3,Bowling Green,OH,43402,2054,0.1432,2022
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,3,Dover,OH,44622,5336,0.0522,2022
40577,3,Galion,OH,44833,6914,0.0429,2022
40577,3,Hamilton,OH,45011,7977,0.2387,2022
40577,3,Painesville,OH,44077,14381,0.0522,2022
40577,3,St Marys,OH,45885,17891,0.0298,2022
40577,3,Wadsworth,OH,44281,19951,0.0581,2022
40577,3,,,,99999,0.271,2022
40577,3,Amherst,OH,44001,560,0.0373,2022
40577,3,Bowling Green,OH,43402,2054,0.1432,2022
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,3,Dover,OH,44622,5336,0.0522,2022
40577,3,Galion,OH,44833,6914,0.0429,2022
40577,3,Hamilton,OH,45011,7977,0.2387,2022
40577,3,Painesville,OH,44077,14381,0.0522,2022
40577,3,St Marys,OH,45885,17891,0.0298,2022
40577,3,Wadsworth,OH,44281,19951,0.0581,2022
40577,3,,,,99999,0.271,2022
40577,3,Amherst,OH,44001,560,0.0373,2022
40577,3,Bowling Green,OH,43402,2054,0.1432,2022
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,3,Dover,OH,44622,5336,0.0522,2022
40577,3,Galion,OH,44833,6914,0.0429,2022
40577,3,Hamilton,OH,45011,7977,0.2387,2022
40577,3,Painesville,OH,44077,14381,0.0522,2022
40577,3,St Marys,OH,45885,17891,0.0298,2022
40577,3,Wadsworth,OH,44281,19951,0.0581,2022
40577,3,,,,99999,0.271,2022
40577,3,Amherst,OH,44001,560,0.0373,2022
40577,3,Bowling Green,OH,43402,2054,0.1432,2022
40577,3,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,3,Dover,OH,44622,5336,0.0522,2022
40577,3,Galion,OH,44833,6914,0.0429,2022
40577,3,Hamilton,OH,45011,7977,0.2387,2022
40577,3,Painesville,OH,44077,14381,0.0522,2022
40577,3,St Marys,OH,45885,17891,0.0298,2022
40577,3,Wadsworth,OH,44281,19951,0.0581,2022
40577,3,,,,99999,0.271,2022
40577,3,Columbus,OH,43219,49928,1.0,2022
40577,4,Bowling Green,OH,43402,2054,0.1432,2022
40577,4,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,4,Dover,OH,44622,5336,0.0522,2022
40577,4,Hamilton,OH,45011,7977,0.2387,2022
40577,4,Painesville,OH,44077,14381,0.0522,2022
40577,4,St Marys,OH,45885,17891,0.0298,2022
40577,4,Wadsworth,OH,44281,19951,0.0581,2022
40577,4,,,,99999,0.3512,2022
40577,4,Amherst,OH,44001,560,0.0373,2022
40577,4,Bowling Green,OH,43402,2054,0.1432,2022
40577,4,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,4,Dover,OH,44622,5336,0.0522,2022
40577,4,Galion,OH,44833,6914,0.0429,2022
40577,4,Hamilton,OH,45011,7977,0.2387,2022
40577,4,Painesville,OH,44077,14381,0.0522,2022
40577,4,St Marys,OH,45885,17891,0.0298,2022
40577,4,Wadsworth,OH,44281,19951,0.0581,2022
40577,4,,,,99999,0.271,2022
40577,4,Amherst,OH,44001,560,0.0373,2022
40577,4,Bowling Green,OH,43402,2054,0.1432,2022
40577,4,Cuyahoga Falls,OH,44221,4683,0.0746,2022
40577,4,Dover,OH,44622,5336,0.0522,2022
40577,4,Galion,OH,44833,6914,0.0429,2022
40577,4,Hamilton,OH,45011,7977,0.2387,2022
40577,4,Painesville,OH,44077,14381,0.0522,2022
40577,4,St Marys,OH,45885,17891,0.0298,2022
40577,4,Wadsworth,OH,44281,19951,0.0581,2022
40577,4,,,,99999,0.271,2022
40577,4,Columbus,OH,43219,49928,1.0,2022
61012,1,Salt Lake City,UT,84106,58664,1.0,2022
61012,1,Salt Lake City,UT,84106,58664,1.0,2022
54684,1,Portland,OR,97209,15399,0.5,2022
54684,1,Houston,TX,77002,61757,0.5,2022
54684,1A,Portland,OR,97209,15399,0.5,2022
54684,1A,Houston,TX,77002,49880,0.5,2022
54684,2,Portland,OR,97209,15399,0.5,2022
54684,2,Houston,TX,77002,61757,0.5,2022
54684,3,Portland,OR,97209,15399,0.5,2022
54684,3,Houston,TX,77002,61757,0.5,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
50123,2,Dallas,TX,75206,56003,1.0,2022
50123,2,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
49893,1,Chicago,IL,60606,50170,1.0,2022
2770,1,Westlake Village,CA,91631,56665,1.0,2022
59883,1,Princenton,NJ,8540,13377,0.75,2022
59883,1,New York,NY,10013,56436,0.25,2022
59883,1,Princenton,NJ,8540,13377,0.999,2022
59883,1,Edina,MN,55435,60114,0.001,2022
60025,1,Roseville,CA,95661,57060,1.0,2022
60025,1,Roseville,CA,95661,57060,1.0,2022
50123,SW3,Dallas,TX,75206,56008,1.0,2022
49893,1,Chicago,IL,60606,50170,1.0,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
50123,SW4,Dallas,TX,75206,56010,1.0,2022
20856,1,Madison,WI,53701,11479,0.19,2022
20856,1,Madison,WI,53718,20856,0.535,2022
20856,1,Milwaukee,WI,53203,20860,0.275,2022
20856,1,Kansas City,MO,64114,49835,1.0,2022
10000,1,Kansas City,MO,64105,10000,0.5,2022
10000,1,Topeka,KS,66612,10005,0.5,2022
10000,1,Joplin,MO,64802,5860,0.12,2022
10000,1,Kansas City,MO,64105,10000,0.7,2022
10000,1,Kansas City,MO,64141,56211,0.18,2022
10000,2,Kansas City,MO,64105,10000,0.5,2022
10000,2,Topeka,KS,66612,10005,0.5,2022
10000,2,Joplin,MO,64802,5860,0.12,2022
10000,2,Topeka,KS,66615,9961,0.0353,2022
10000,2,Kansas City,MO,64105,10000,0.5471,2022
10000,2,Columbia,MO,65203,12670,0.1176,2022
10000,2,Kansas City,MO,64141,56211,0.18,2022
9417,1,Cedar Rapids,IA,52401,9417,0.48,2022
9417,1,Urbandale,IA,50322,12341,0.52,2022
14354,1,Denver,CO,80225,2518,1.0,2022
14354,1,Portland,OR,97232,14354,0.8,2022
14354,1,Rapid City,SD,57702,19545,0.2,2022
14354,1,Portland,OR,97232,14354,0.9375,2022
14354,1,Provo,UT,84601,15444,0.0625,2022
14354,1,Boise,ID,83702,9191,0.3333,2022
14354,1,Portland,OR,97232,14354,0.6667,2022
50123,1,Dallas,TX,75206,56003,1.0,2022
50123,1,Dallas,TX,75206,56004,1.0,2022
50123,1,Dallas,TX,75206,56005,1.0,2022
50123,1,Dallas,TX,75206,56006,1.0,2022
50123,1,Dallas,TX,75206,56007,1.0,2022
50123,1,Dallas,TX,75206,56009,1.0,2022
50123,1,Dallas,TX,75206,56011,1.0,2022
50123,1,Dallas,TX,75206,56013,1.0,2022
50123,1,Dallas,TX,75206,56014,1.0,2022
50123,1,Dallas,TX,75206,56015,1.0,2022
50123,2,Dallas,TX,75206,56003,1.0,2022
50123,2,Dallas,TX,75206,56011,1.0,2022
50123,SW5,Dallas,TX,75206,56012,1.0,2022
49893,1,Chicago,IL,60606,50170,1.0,2022
794,1,Foster City,CA,94404,794,0.6,2022
794,1,New York,NY,10019,63355,0.4,2022
20847,1,Madison,WI,53701,11479,0.0833,2022
20847,1,Sun Prairie,WI,53590,20858,0.0833,2022
20847,1,Milwaukee,WI,53203,49861,0.8334,2022
20847,1,Madison,WI,53701,11479,0.1,2022
20847,1,Milwaukee,WI,53203,20847,0.75,2022
20847,1,Milwaukee,WI,53203,20860,0.15,2022
61219,1,Dell Rapids,SD,57022,54790,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54791,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54792,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54793,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54794,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Middletown,CT,6457,56433,1.0,2022
61219,1,Beltsville,MD,20705,59513,1.0,2022
61219,1,Dell Rapids,SD,57022,54790,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54791,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54792,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54793,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54794,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Middletown,CT,6457,56433,1.0,2022
61219,1,Beltsville,MD,20705,59513,1.0,2022
61219,1,Dell Rapids,SD,57022,54790,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54791,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54792,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54793,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54794,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Middletown,CT,6457,56433,1.0,2022
61219,1,Beltsville,MD,20705,59513,1.0,2022
61219,1,Dell Rapids,SD,57022,54790,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54791,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54792,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54793,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Dell Rapids,SD,57022,54794,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
61219,1,Middletown,CT,6457,56433,1.0,2022
61219,1,Beltsville,MD,20705,59513,1.0,2022
61219,1,Dell Rapids,SD,57022,54790,0.01,2022
61219,1,Pipestone,MN,56164,60033,0.99,2022
