Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Sector Name,Sector,time
57077,Adams Electric Cooperative,57767.0,Brown County Wind Turbine,IL,Brown,1,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0,OP,X,9.0,2011.0,Electric Utility,1.0,2020
57078,Ecogy Pennsylvania Systems LLC,57768.0,Longwood Gardens,PA,Chester,1,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,5.0,2010.0,IPP Non-CHP,2.0,2020
55963,AE Power Services LLC,57769.0,Mehoopany Wind Energy LLC,PA,Wyoming,1,Onshore Wind Turbine,WT,,J,140.8, ,140.8,140.8,2.4,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2020
63249,Terraform Arcadia,57772.0,Perdue Bridgeville Photovoltaic,DE,Sussex,BRID,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,7.0,2011.0,IPP Non-CHP,2.0,2020
58315,SSA Solar of CA 2 LLC,57773.0,Palo Verde College,CA,Riverside,1,Solar Photovoltaic,PV,,S,1.2, ,1.2,1.2, ,OP,X,8.0,2009.0,Commercial Non-CHP,4.0,2020
63235,Brookfield Renewable Trading and Marketing LP,57774.0,Windstar 1,CA,Kern,WGNS,Onshore Wind Turbine,WT,,W,120.0, ,120,120,0,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
63235,Brookfield Renewable Trading and Marketing LP,57775.0,Kingman 1,AZ,Mohave,PV,Solar Photovoltaic,PV,,W,0.5, ,0.5,0.5, ,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2020
63235,Brookfield Renewable Trading and Marketing LP,57775.0,Kingman 1,AZ,Mohave,WGNS,Onshore Wind Turbine,WT,,W,10.0, ,10,10,0,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2020
58316,SSA Solar of NJ LLC,57776.0,FedEx Woodbridge,NJ,Middlesex,1,Solar Photovoltaic,PV,,S,2.4, ,2.4,2.4, ,OP,X,12.0,2009.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57777.0,RE Dillard 1 LLC,CA,Sacramento,DL1,Solar Photovoltaic,PV,,S,3.0, ,3,3, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57778.0,RE Kammerer 1 LLC,CA,Sacramento,KAM1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57779.0,RE Dillard 2 LLC,CA,Sacramento,DIL2,Solar Photovoltaic,PV,,S,3.0, ,3,3, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57780.0,RE Kammerer 2 LLC,CA,Sacramento,KAM2,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57781.0,RE Dillard 3 LLC,CA,Sacramento,DIL3,Solar Photovoltaic,PV,,S,3.0, ,3,3, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57782.0,RE Kammerer 3 LLC,CA,Sacramento,KAM3,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57783.0,RE Bruceville 1 LLC,CA,Sacramento,BRU1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57784.0,RE Bruceville 2 LLC,CA,Sacramento,BRU2,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57785.0,RE Bruceville 3 LLC,CA,Sacramento,BRU3,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
55963,AE Power Services LLC,57787.0,Flat Ridge 2 Wind Energy LLC,KS,Kingman,1,Onshore Wind Turbine,WT,,J,470.4, ,470.4,470.4,7.1,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2020
57107,RE Bagdad Solar 1 LLC,57790.0,RE Bagdad Solar I LLC,AZ,Yavapai,1,Solar Photovoltaic,PV,,S,14.9, ,14.9,14.9, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
56930,"Foundation HA Energy Generation, LLC",57791.0,Foundation AB,CA,Solano,WTG1,Onshore Wind Turbine,WT,,S,1.5, ,1.5,1.5,0.1,OP,X,11.0,2011.0,IPP Non-CHP,2.0,2020
56930,"Foundation HA Energy Generation, LLC",57792.0,Foundation IE,CA,San Bernardino,WTG1,Onshore Wind Turbine,WT,,S,1.0, ,1,1,0.1,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
57112,RE Ajo 1 LLC,57795.0,RE Ajo 1 LLC,AZ,Pima,1,Solar Photovoltaic,PV,,S,4.5, ,4.5,4.5, ,OP,X,8.0,2011.0,IPP Non-CHP,2.0,2020
57104,Golden Springs Development Company LLC,57796.0,Golden Springs Building C-1,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,1.2, ,1.2,1.2, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
57104,Golden Springs Development Company LLC,57797.0,Golden Springs Building D,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,1.3, ,1.3,1.3, ,OP,X,3.0,2012.0,IPP Non-CHP,2.0,2020
59139,SunEdison LLC,57799.0,"ISH Solar Central, LLC",NJ,Monmouth,1,Solar Photovoltaic,PV,,S,1.4, ,1.4,1.4, ,OP,X,10.0,2011.0,IPP Non-CHP,2.0,2020
12647,"ALLETE, Inc.",57800.0,Bison 2 Wind Energy Center,ND,Morton,BISO2,Onshore Wind Turbine,WT,,S,105.0, ,105,105,0.4,OP,X,12.0,2012.0,Electric Utility,1.0,2020
12647,"ALLETE, Inc.",57801.0,Bison 3 Wind Energy Center,ND,Morton,BISO3,Onshore Wind Turbine,WT,,S,105.0, ,105,105,0.4,OP,X,12.0,2012.0,Electric Utility,1.0,2020
56215,RWE Renewables Americas LLC,57802.0,Magic Valley Wind Farm I LLC,TX,Willacy,MV1,Onshore Wind Turbine,WT,,S,203.0, ,203,203,0,OP,X,9.0,2012.0,IPP Non-CHP,2.0,2020
57122,Lime Wind LLC,57803.0,Lime Wind,OR,Baker,T1-6,Onshore Wind Turbine,WT,,S,3.0, ,3,3,0,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
57124,Nautilus Solar WPU LLC,57805.0,William Paterson University,NJ,Passaic,WPU1,Solar Photovoltaic,PV,,S,1.4, ,1.4,1.4, ,OP,X,10.0,2010.0,Commercial Non-CHP,4.0,2020
62948,Gamma Genco CV LLC,57806.0,RE Dillard 4 LLC,CA,Sacramento,DIL4,Solar Photovoltaic,PV,,S,0.4, ,0.4,0.4, ,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
57127,GL Wind LLC,57813.0,GL Wind,MN,Winona,TURB1,Onshore Wind Turbine,WT,,J,2.5, ,0.9,0.9,0.1,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
57127,GL Wind LLC,57813.0,GL Wind,MN,Winona,TURB2,Onshore Wind Turbine,WT,,J,2.5, ,2.4,2.4,0.1,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
57130,Janssen Pharmaceutical Co,57815.0,Titusville Solar,NJ,Mercer,PV1,Solar Photovoltaic,PV,,S,4.1, ,4.1,4.1, ,OP,X,9.0,2010.0,Commercial Non-CHP,4.0,2020
62948,Gamma Genco CV LLC,57816.0,RE McKenzie 1 LLC,CA,Sacramento,MCK1,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57817.0,RE McKenzie 2 LLC,CA,Sacramento,MCK2,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57818.0,RE McKenzie 3 LLC,CA,Sacramento,MCK3,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57819.0,RE McKenzie 4 LLC,CA,Sacramento,MCK4,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57820.0,RE McKenzie 5 LLC,CA,Sacramento,MCK5,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
62948,Gamma Genco CV LLC,57821.0,RE McKenzie 6 LLC,CA,Sacramento,MCK6,Solar Photovoltaic,PV,,S,5.0, ,5,5, ,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
57138,University of Minnesota WCROC,57823.0,WCROC Wind Farm,MN,Stevens,WTG1,Onshore Wind Turbine,WT,,S,1.7, ,0.4,0.7,0,OP,X,3.0,2005.0,IPP Non-CHP,2.0,2020
58661,"Sustainable Power Group, LLC",57827.0,Dinuba Wastewater Treatment Plant,CA,Tulare,DSPV,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,11.0,2011.0,Commercial Non-CHP,4.0,2020
60025,Greenbacker Renewable Energy Corporation,57830.0,Rippey Wind Farm,IA,Greene,NORD,Onshore Wind Turbine,WT,,J,50.0, ,50,50,1,OP,X,8.0,2012.0,IPP Non-CHP,2.0,2020
57154,Heliocentric LLC,57831.0,Heliocentric,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,1.5, ,1.3,1.5, ,OP,X,3.0,2012.0,IPP Non-CHP,2.0,2020
60025,Greenbacker Renewable Energy Corporation,57832.0,Hawkeye Wind Farm,IA,Bremer,NORD,Onshore Wind Turbine,WT,,J,35.0, ,34,34,1,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2020
63800,Longroad Energy Services 2,57833.0,Mustang Hills LLC,CA,Kern,AW06,Onshore Wind Turbine,WT,,W,150.0, ,150,150,0,OP,X,5.0,2012.0,IPP Non-CHP,2.0,2020
59868,"Pinyon Pines Wind I, LLC",57834.0,Pinyon Pine I,CA,Kern,AW07,Onshore Wind Turbine,WT,,S,168.0, ,168,168,1,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
63235,Brookfield Renewable Trading and Marketing LP,57835.0,Alta Wind VIII,CA,Kern,AW08,Onshore Wind Turbine,WT,,W,150.0, ,150,150,1,OP,X,1.0,2012.0,IPP Non-CHP,2.0,2020
57159,L-8 Solar Project LLC,57836.0,L-8 Solar Project,CA,Los Angeles,TSM,Solar Photovoltaic,PV,,S,1.5, ,1.3,1.5, ,OP,X,5.0,2012.0,IPP Non-CHP,2.0,2020
59869,"Pinyon Pines Wind II, LLC",57837.0,Pinyon Pine II,CA,Kern,AW09,Onshore Wind Turbine,WT,,S,132.0, ,132,132,1,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
56769,Consolidated Edison Development Inc.,57838.0,Dartmouth II Solar,MA,Bristol,D2MA,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,6.0,2012.0,IPP Non-CHP,2.0,2020
59139,SunEdison LLC,57840.0,ISH Solar Hospital SDMC,CA,San Diego,1,Solar Photovoltaic,PV,,S,1.1, ,1.1,1.1, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
59139,SunEdison LLC,57841.0,ISH Solar Hospital Downey,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,1.1, ,1.1,1.1, ,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2020
9417,Interstate Power and Light Co,57844.0,Franklin County Wind Farm,IA,Franklin,1,Onshore Wind Turbine,WT,,S,99.0,0.9,99,99,0.4,OP,X,12.0,2012.0,Electric Utility,1.0,2020
61944,Goldman Sachs Renewable Power Group,57848.0,WC Landfill Energy LLC,NJ,Warren,SOLAR,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,9.0,2013.0,IPP Non-CHP,2.0,2020
57177,SEAI Elk Grove LLC,57849.0,Green Acres Solar Facility 1,CA,Sacramento,GASF1,Solar Photovoltaic,PV,,W,3.0, ,2.8,2, ,OP,X,9.0,2012.0,IPP Non-CHP,2.0,2020
57177,SEAI Elk Grove LLC,57850.0,Green Acres Solar Facility 2,CA,Sacramento,GASF2,Solar Photovoltaic,PV,,W,1.0, ,0.9,0.7, ,OP,X,9.0,2012.0,IPP Non-CHP,2.0,2020
5109,DTE Electric Company,57851.0,Sigel Wind Park,MI,Huron,1,Onshore Wind Turbine,WT,,S,64.0, ,64,64,4,OP,X,12.0,2012.0,Electric Utility,1.0,2020
5109,DTE Electric Company,57852.0,Minden Wind Park,MI,Sanilac,1,Onshore Wind Turbine,WT,,S,32.0, ,32,32,4,OP,X,12.0,2012.0,Electric Utility,1.0,2020
5109,DTE Electric Company,57853.0,McKinley Wind Park,MI,Huron,1,Onshore Wind Turbine,WT,,S,14.4, ,14,14,4,OP,X,12.0,2012.0,Electric Utility,1.0,2020
9442,Town of Ipswich - (MA),57855.0,Ipswich Wind Turbine,MA,Essex,1,Onshore Wind Turbine,WT,,S,1.6, ,1.6,1.6,0.1,OP,X,5.0,2011.0,Electric Utility,1.0,2020
56918,University of California San Diego,57856.0,Univ of California San Diego Solar,CA,San Diego,SGU1,Solar Photovoltaic,PV,,S,1.2, ,1.2,1.2, ,OP,X,12.0,2008.0,Commercial Non-CHP,4.0,2020
57191,Caney River Wind Project,57858.0,Caney River Wind Project,KS,Elk,1,Onshore Wind Turbine,WT,,S,200.0, ,200,200,0.1,OP,X,11.0,2011.0,IPP Non-CHP,2.0,2020
61230,"CD Arevon USA, Inc.",57859.0,Moapa Southern Paiute,NV,Clark,1,Solar Photovoltaic,PV,,J,250.0, ,250,250, ,OP,X,12.0,2016.0,IPP Non-CHP,2.0,2020
57194,City of Industry,57860.0,Industry MetroLink PV 1,CA,Los Angeles,1,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,4.0,2012.0,Electric Utility,1.0,2020
56215,RWE Renewables Americas LLC,57862.0,"Wildcat Wind Farm I, LLC",IN,Tipton,1,Onshore Wind Turbine,WT,,S,200.0, ,200,200,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2020
61944,Goldman Sachs Renewable Power Group,57863.0,McKee City Solar Phase 2,NJ,Atlantic,UNIT1,Solar Photovoltaic,PV,,S,2.4, ,2.4,2.4, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
61944,Goldman Sachs Renewable Power Group,57864.0,Stockton Athletic Center,NJ,Atlantic,2LOT7,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,10.0,2009.0,IPP Non-CHP,2.0,2020
61944,Goldman Sachs Renewable Power Group,57864.0,Stockton Athletic Center,NJ,Atlantic,LOT7,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.3, ,OP,X,4.0,2009.0,IPP Non-CHP,2.0,2020
61944,Goldman Sachs Renewable Power Group,57864.0,Stockton Athletic Center,NJ,Atlantic,LOT7B,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.3, ,OP,X,4.0,2009.0,IPP Non-CHP,2.0,2020
61944,Goldman Sachs Renewable Power Group,57864.0,Stockton Athletic Center,NJ,Atlantic,SAC,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.3, ,OP,X,2.0,2009.0,IPP Non-CHP,2.0,2020
7349,"Golden Spread Electric Cooperative, Inc",57866.0,Golden Spread Panhandle Wnd Rch,TX,Oldham,PWR,Onshore Wind Turbine,WT,,S,78.2, ,78.2,78.2,0.1,OP,X,9.0,2011.0,Electric Utility,1.0,2020
63800,Longroad Energy Services 2,57867.0,Howard Wind Farm,NY,Steuben,1,Onshore Wind Turbine,WT,,W,55.3, ,51.3,51.3,0,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
63800,Longroad Energy Services 2,57867.0,Howard Wind Farm,NY,Steuben,2,Onshore Wind Turbine,WT,,W,4.1, ,4.1,4.1,0,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57868.0,L'Oreal Piscataway,NJ,Middlesex,UNIT1,Solar Photovoltaic,PV,,S,1.3, ,0.8,0.3, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57868.0,L'Oreal Piscataway,NJ,Middlesex,UNIT2,Solar Photovoltaic,PV,,S,0.3, ,0.3,0.1, ,OP,X,12.0,2014.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57868.0,L'Oreal Piscataway,NJ,Middlesex,UNIT3,Solar Photovoltaic,PV,,S,0.7, ,0.7,0.3, ,OP,X,8.0,2016.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57869.0,Heller Industrial Parks,NJ,Middlesex,HH,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57869.0,Heller Industrial Parks,NJ,Middlesex,HII,Solar Photovoltaic,PV,,S,0.4, ,0.4,0.4, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57869.0,Heller Industrial Parks,NJ,Middlesex,HJC,Solar Photovoltaic,PV,,S,0.2, ,0.2,0.2, ,OP,X,2.0,2012.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57869.0,Heller Industrial Parks,NJ,Middlesex,HM,Solar Photovoltaic,PV,,S,0.8, ,0.8,0.8, ,OP,X,5.0,2013.0,IPP Non-CHP,2.0,2020
56997,Marina Energy LLC,57869.0,Heller Industrial Parks,NJ,Middlesex,UNIT1,Solar Photovoltaic,PV,,S,2.7, ,2.7,2.7, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
57213,Castle Rock Cooling,57870.0,Castle Rock Vineyards,CA,Tulare,SOLAR,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,9.0,2010.0,Commercial Non-CHP,4.0,2020
11208,Los Angeles Department of Water & Power,57871.0,2555 E Olympic Bl,CA,Los Angeles,1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,3.0,2012.0,Commercial Non-CHP,4.0,2020
12341,MidAmerican Energy Co,57873.0,Eclipse Wind Farm,IA,Guthrie,EWF,Onshore Wind Turbine,WT,,S,200.1, ,200.1,200.1,0.1,OP,X,9.0,2012.0,Electric Utility,1.0,2020
12341,MidAmerican Energy Co,57874.0,Vienna Wind Farm,IA,Marshall,VIIWF,Onshore Wind Turbine,WT,,S,44.6, ,44.6,44.6,0.1,OP,X,12.0,2013.0,Electric Utility,1.0,2020
12341,MidAmerican Energy Co,57874.0,Vienna Wind Farm,IA,Marshall,VIWF,Onshore Wind Turbine,WT,,S,105.6, ,105.6,105.6,0.1,OP,X,11.0,2012.0,Electric Utility,1.0,2020
12341,MidAmerican Energy Co,57875.0,Morning Light Wind Farm,IA,Adair,MLWF,Onshore Wind Turbine,WT,,S,101.2, ,101.2,101.2,0.1,OP,X,10.0,2012.0,Electric Utility,1.0,2020
63249,Terraform Arcadia,57879.0,Perdue Salisbury Photovoltaic,MD,Wicomico,SALI,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2020
57215,Regents of the University of Minnesota,57880.0,Eolos Wind Energy Research Field Station,MN,Dakota,1,Onshore Wind Turbine,WT,,S,2.5, ,2.5,2.5,0.1,OP,X,10.0,2011.0,IPP Non-CHP,2.0,2020
15248,Portland General Electric Co,57882.0,Baldock Solar Highway,OR,Clackamas,BSH1,Solar Photovoltaic,PV,,S,1.7, ,1.7,1.7, ,OP,X,1.0,2012.0,Electric Utility,1.0,2020
57219,Siete Solar LLC,57883.0,Queen Creek Solar Farm,AZ,Maricopa,GEN1,Solar Photovoltaic,PV,,S,19.0, ,18.6,18.6, ,OP,X,10.0,2012.0,IPP Non-CHP,2.0,2020
57257,"Wildcat Wind, LLC",57887.0,Wildcat Wind,NM,Lea,1,Onshore Wind Turbine,WT,,S,27.3, ,27.3,27.3,0.8,OP,X,7.0,2012.0,IPP Non-CHP,2.0,2020
57256,"Harvest II Windfarm, LLC",57888.0,Harvest 2,MI,Huron,1,Onshore Wind Turbine,WT,,S,59.4, ,59.4,59.4,0.4,OP,X,11.0,2012.0,IPP Non-CHP,2.0,2020
56627,DeWind Co.,57889.0,KODE Novus II,OK,Texas,NOVII,Onshore Wind Turbine,WT,,S,40.0, ,40,40,8,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2020
40575,Utah Associated Mun Power Sys,57890.0,"Horse Butte Wind I, LLC",ID,Bonneville,1,Onshore Wind Turbine,WT,,S,57.6, ,57.6,57.6,0,OP,X,8.0,2012.0,Electric Utility,1.0,2020
14328,Pacific Gas & Electric Co.,57891.0,Guernsey Solar Station,CA,Kings,1,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,8.0,2013.0,Electric Utility,1.0,2020
14328,Pacific Gas & Electric Co.,57892.0,Gates Solar Station,CA,Fresno,1,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,6.0,2013.0,Electric Utility,1.0,2020
57262,Kern County Water Agency,57895.0,Improvement Dst No. 4,CA,Kern,ID4,Solar Photovoltaic,PV,,S,1.1, ,1.1,1.1, ,OP,X,1.0,2009.0,Commercial Non-CHP,4.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48A,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48B,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48C,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48D,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48E,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48F,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48G,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48H,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48I,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
17609,Southern California Edison Co,57900.0,Solar Photovoltaic Project #48,CA,San Bernardino,S48J,Solar Photovoltaic,PV,,S,0.5, ,0.5,0.5, ,OP,X,2.0,2015.0,Electric Utility,1.0,2020
57273,SS San Antonio West LLC,57904.0,San Antonio West Solar Rooftop,CA,Riverside,CHNO,Solar Photovoltaic,PV,,S,1.5, ,1.5,1.5, ,OP,X,8.0,2012.0,IPP Non-CHP,2.0,2020
49893,Invenergy Services LLC,57912.0,Grand Ridge Solar Farm,IL,LaSalle,1,Solar Photovoltaic,PV,,S,20.0, ,20,20, ,OP,X,7.0,2012.0,IPP Non-CHP,2.0,2020
15399,Avangrid Renewables LLC,57913.0,Tule Wind LLC,CA,San Diego,1,Onshore Wind Turbine,WT,,S,143.0, ,143,143,0,OP,X,12.0,2017.0,IPP Non-CHP,2.0,2020
15399,Avangrid Renewables LLC,57927.0,Baffin Wind,TX,Kenedy,1,Onshore Wind Turbine,WT,,S,188.0, ,188,188,0,OP,X,12.0,2014.0,IPP Non-CHP,2.0,2020
61055,FRB Solar LLC,57930.0,FRB Solar Farm,AZ,Pima,UAST,Solar Photovoltaic,PV,,S,1.9, ,1.9,1.9, ,OP,X,4.0,2011.0,IPP Non-CHP,2.0,2020
57309,Holyoke Solar LLC,57931.0,Holyoke Solar Cooperative at Mueller,MA,Hampden,PV1,Solar Photovoltaic,PV,,S,2.7, ,2.7,2.7, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
58101,Solar Star California II LLC,57933.0,Solar Star California II LLC,CA,Sacramento,1,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,8.0,2012.0,IPP Non-CHP,2.0,2020
56769,Consolidated Edison Development Inc.,57934.0,Douglas Solar,MA,Worcester,DOMA,Solar Photovoltaic,PV,,S,2.0, ,2,2, ,OP,X,12.0,2012.0,IPP Non-CHP,2.0,2020
7353,Golden Valley Elec Assn Inc,57935.0,Eva Creek Wind,AK,Denali,EVW,Onshore Wind Turbine,WT,,S,24.6, ,24.6,24.6,1,OP,X,1.0,2013.0,Electric Utility,1.0,2020
60947,Tesla Inc.,57939.0,Walmart Casa Grande,AZ,Pinal,1,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,6.0,2011.0,IPP Non-CHP,2.0,2020
60947,Tesla Inc.,57939.0,Walmart Casa Grande,AZ,Pinal,2,Solar Photovoltaic,PV,,W,1.0, ,1,1, ,OP,X,6.0,2011.0,IPP Non-CHP,2.0,2020
57318,Constellation Solar Net Metering LLC,57941.0,Town of Uxbridge MA at Commerce Dr,MA,Worcester,PV1,Solar Photovoltaic,PV,,S,1.8, ,1.8,1.8, ,OP,X,6.0,2012.0,IPP Non-CHP,2.0,2020
57319,Constellation Solar Massachusetts LLC,57942.0,Town of Norfolk MA at Medway Branch,MA,Norfolk,PV1,Solar Photovoltaic,PV,,S,1.2, ,1.2,1.2, ,OP,X,6.0,2012.0,IPP Non-CHP,2.0,2020
59365,Capital Power Corporation,57947.0,Macho Springs Power I,NM,Luna,GEN,Onshore Wind Turbine,WT,,S,50.4, ,50.4,50.4,1.8,OP,X,11.0,2011.0,IPP Non-CHP,2.0,2020
56990,NJR Clean Energy Ventures Corporation,57948.0,NJ Oak Solar Plant,NJ,Cumberland,OAK,Solar Photovoltaic,PV,,S,10.0, ,10,10, ,OP,X,12.0,2011.0,IPP Non-CHP,2.0,2020
57328,Shore Point Solar LLC,57951.0,Shore Point Solar,NJ,Monmouth,1,Solar Photovoltaic,PV,,S,1.0, ,1,1, ,OP,X,9.0,2011.0,IPP Non-CHP,2.0,2020
56925,"FPLE Wind, LLC",57956.0,"Minco Wind II, LLC",OK,Grady,1,Onshore Wind Turbine,WT,,S,100.8, ,100.8,100.8,0,OP,X,11.0,2011.0,IPP Non-CHP,2.0,2020
49893,Invenergy Services LLC,57959.0,Desert Green Solar Farm LLC,CA,San Diego,1,Solar Photovoltaic,PV,,S,6.3, ,6.3,6.3, ,OP,X,11.0,2014.0,IPP Non-CHP,2.0,2020
